name,cost,duration_days,prepayment
Консультация системы резервного копирования под ключ,17000.00,2,7500.00
Консультация сети доставки контента на основе существующего решения,17000.00,2,8200.00
Консультация ERP-системы,17500.00,2,5000.00
Сопровождение микросервисной архитектуры на основе существующего решения,17500.00,2,5300.00
Настройка системы аутентификации на основе существующего решения,17500.00,2,7600.00
Настройка API-сервиса (Enterprise),18000.00,1,5800.00
Консультация панели администратора с нуля,18500.00,2,6300.00
Аудит мобильного приложения (MVP),18500.00,2,7100.00
Настройка системы мониторинга,18500.00,2,7800.00
Сопровождение микросервисной архитектуры с нуля,18500.00,2,8700.00
Настройка облачной инфраструктуры,19000.00,2,9200.00
Аудит нагрузочного тестирования (SaaS),19500.00,2,5500.00
Настройка базы данных под ключ,20000.00,2,5300.00
Консультация DevOps-пайплайна (Enterprise),20000.00,2,5500.00
Консультация системы мониторинга на основе существующего решения,20000.00,2,6000.00
Аудит системы аутентификации (POC),20500.00,2,6400.00
Консультация CRM-системы,20500.00,2,6900.00
Тестирование системы мониторинга (POC),20500.00,2,8100.00
Консультация чат-бота (SaaS),20500.00,2,8300.00
Консультация чат-бота (Enterprise),21000.00,2,6600.00
Консультация системы резервного копирования,21000.00,2,8800.00
Сопровождение платёжного модуля на основе существующего решения,21500.00,3,7400.00
Настройка системы управления задачами,21500.00,3,8900.00
Консультация веб-приложения на основе существующего решения,21500.00,2,10400.00
Аудит микросервисной архитектуры под ключ,22000.00,2,6000.00
Сопровождение CRM-системы,22000.00,2,8400.00
Аудит платёжного модуля (MVP),22000.00,3,9600.00
Сопровождение панели администратора на основе существующего решения,22500.00,3,9100.00
Консультация корпоративного портала,22500.00,2,9500.00
Консультация API-сервиса (POC),22500.00,3,10400.00
Сопровождение системы аутентификации,23000.00,2,9200.00
Консультация системы мониторинга с нуля,23000.00,3,9400.00
Сопровождение микросервисной архитектуры (Enterprise),23500.00,2,11200.00
Консультация чат-бота на основе существующего решения,24000.00,2,7500.00
Консультация системы резервного копирования (POC),24000.00,2,7600.00
Аудит микросервисной архитектуры (POC),24000.00,3,9800.00
Сопровождение системы резервного копирования (POC),24000.00,2,10300.00
Консультация нагрузочного тестирования (Enterprise),24000.00,2,11200.00
Тестирование системы управления задачами на основе существующего решения,24500.00,3,6400.00
Консультация DevOps-пайплайна под ключ,24500.00,2,10600.00
Тестирование платёжного модуля под ключ,25000.00,3,8600.00
Настройка облачной инфраструктуры на основе существующего решения,25000.00,2,11800.00
Аудит панели администратора (SaaS),25500.00,3,10500.00
Тестирование веб-приложения под ключ,25500.00,2,10900.00
Сопровождение сети доставки контента с нуля,26000.00,3,6700.00
Сопровождение системы резервного копирования (MVP),26000.00,2,7600.00
Настройка системы аутентификации,26000.00,3,10100.00
Консультация чат-бота,26000.00,2,11400.00
Сопровождение ERP-системы с нуля,26500.00,3,11400.00
Консультация CRM-системы под ключ,26500.00,3,12200.00
Консультация базы данных (Enterprise),27000.00,3,7000.00
Настройка чат-бота под ключ,27000.00,2,7600.00
Консультация базы данных (SaaS),27000.00,3,9500.00
Сопровождение корпоративного портала под ключ,27000.00,3,12100.00
Консультация корпоративного портала,27500.00,3,8100.00
Тестирование платёжного модуля на основе существующего решения,27500.00,3,8100.00
Оптимизация мобильного приложения под ключ,27500.00,3,9500.00
Тестирование нагрузочного тестирования с нуля,27500.00,2,10200.00
Консультация сети доставки контента (Enterprise),27500.00,3,10600.00
Настройка корпоративного портала (Enterprise),27500.00,3,10600.00
Аудит облачной инфраструктуры (SaaS),28000.00,2,9200.00
Сопровождение системы аутентификации (Enterprise),28000.00,3,10200.00
Аудит системы мониторинга на основе существующего решения,28000.00,3,13700.00
Консультация DevOps-пайплайна на основе существующего решения,28500.00,3,8500.00
Настройка микросервисной архитектуры (SaaS),28500.00,3,10700.00
Консультация DevOps-пайплайна на основе существующего решения,28500.00,3,11800.00
Консультация DevOps-пайплайна (POC),29000.00,3,10800.00
Настройка системы резервного копирования,29500.00,3,9700.00
Сопровождение ERP-системы (Enterprise),29500.00,3,13000.00
Настройка нагрузочного тестирования,29500.00,4,14700.00
Аудит микросервисной архитектуры (MVP),30000.00,3,8800.00
Тестирование мобильного приложения с нуля,30000.00,4,9000.00
Тестирование ERP-системы под ключ,30000.00,3,9400.00
Сопровождение системы резервного копирования под ключ,30500.00,3,9800.00
Аудит нагрузочного тестирования,30500.00,3,11200.00
Сопровождение мобильного приложения (SaaS),30500.00,3,11200.00
Консультация API-сервиса (POC),30500.00,3,12500.00
Тестирование корпоративного портала под ключ,30500.00,3,14400.00
Консультация платёжного модуля (SaaS),31000.00,4,7900.00
Консультация чат-бота (Enterprise),31000.00,4,10800.00
Сопровождение сети доставки контента (POC),31500.00,3,8900.00
Аудит ERP-системы под ключ,31500.00,3,10500.00
Проектирование CRM-системы (Enterprise),31500.00,3,14800.00
Консультация платёжного модуля под ключ,32000.00,3,9400.00
Аудит системы аутентификации с нуля,32000.00,3,10800.00
Оптимизация мобильного приложения,32000.00,4,11300.00
Сопровождение системы резервного копирования с нуля,32500.00,3,11300.00
Сопровождение сети доставки контента на основе существующего решения,32500.00,3,14100.00
Консультация API-сервиса,33000.00,3,8800.00
Консультация CRM-системы с нуля,33500.00,4,14200.00
Консультация ERP-системы под ключ,33500.00,3,14300.00
Консультация мобильного приложения под ключ,34000.00,4,8700.00
Консультация системы управления задачами (POC),34000.00,4,13000.00
Консультация системы аналитики под ключ,34500.00,4,12500.00
Сопровождение панели администратора (MVP),35000.00,4,13500.00
Сопровождение DevOps-пайплайна на основе существующего решения,35500.00,4,16300.00
Развёртывание API-сервиса (POC),36000.00,3,9400.00
Сопровождение базы данных под ключ,36000.00,4,12100.00
Развёртывание DevOps-пайплайна (SaaS),36000.00,3,13500.00
Консультация веб-приложения (Enterprise),36000.00,4,15000.00
Настройка системы аутентификации,36000.00,3,16700.00
Сопровождение системы мониторинга на основе существующего решения,36500.00,4,15100.00
Сопровождение чат-бота (POC),37000.00,4,9900.00
Консультация системы аналитики под ключ,37000.00,4,16800.00
Консультация ERP-системы (MVP),37500.00,4,14300.00
Настройка панели администратора под ключ,37500.00,3,16300.00
Тестирование корпоративного портала (POC),37500.00,3,17900.00
Консультация ERP-системы (Enterprise),37500.00,4,18500.00
Консультация API-сервиса с нуля,38000.00,3,14200.00
Тестирование API-сервиса (Enterprise),38000.00,4,16300.00
Развёртывание системы аналитики с нуля,38000.00,3,17800.00
Консультация микросервисной архитектуры (MVP),38000.00,3,18100.00
Тестирование ERP-системы на основе существующего решения,38000.00,5,18900.00
Тестирование системы резервного копирования под ключ,38500.00,3,14500.00
Оптимизация системы резервного копирования на основе существующего решения,38500.00,4,16600.00
Сопровождение системы резервного копирования с нуля,39000.00,3,9800.00
Тестирование системы мониторинга с нуля,39000.00,5,11200.00
Аудит корпоративного портала (SaaS),39000.00,3,12000.00
Аудит платёжного модуля (Enterprise),39000.00,4,14200.00
Консультация нагрузочного тестирования (POC),39000.00,5,14500.00
Сопровождение нагрузочного тестирования (MVP),39000.00,4,18100.00
Сопровождение системы мониторинга под ключ,39500.00,4,16900.00
Консультация веб-приложения с нуля,39500.00,4,19600.00
Аудит системы мониторинга (MVP),40000.00,4,10400.00
Консультация веб-приложения под ключ,40000.00,3,15100.00
Консультация системы управления задачами (Enterprise),40500.00,5,19500.00
Сопровождение панели администратора,41000.00,4,12200.00
Тестирование ERP-системы с нуля,41000.00,4,14900.00
Аудит мобильного приложения под ключ,41000.00,5,20500.00
Сопровождение микросервисной архитектуры (MVP),41500.00,3,11700.00
Сопровождение чат-бота под ключ,41500.00,5,12200.00
Консультация ERP-системы,41500.00,4,20700.00
Сопровождение платёжного модуля (SaaS),42000.00,3,12300.00
Сопровождение корпоративного портала (POC),42000.00,4,12500.00
Консультация веб-приложения (Enterprise),42000.00,4,19000.00
Консультация DevOps-пайплайна на основе существующего решения,42000.00,4,20500.00
Проектирование системы аутентификации с нуля,42500.00,4,11900.00
Консультация платёжного модуля под ключ,42500.00,5,20800.00
Настройка системы резервного копирования (SaaS),43000.00,4,17900.00
Оптимизация системы аутентификации,43000.00,4,19600.00
Сопровождение системы резервного копирования на основе существующего решения,43500.00,6,15800.00
Консультация базы данных (POC),43500.00,3,17300.00
Настройка микросервисной архитектуры на основе существующего решения,43500.00,5,18000.00
Консультация системы мониторинга (MVP),44000.00,3,12600.00
Настройка системы мониторинга с нуля,44000.00,4,15000.00
Оптимизация платёжного модуля (POC),44000.00,5,17700.00
Консультация базы данных (Enterprise),44000.00,3,18400.00
Сопровождение облачной инфраструктуры на основе существующего решения,44000.00,3,19000.00
Консультация системы мониторинга с нуля,44000.00,5,21700.00
Сопровождение сети доставки контента на основе существующего решения,44500.00,3,12600.00
Сопровождение CRM-системы с нуля,44500.00,5,14400.00
Тестирование системы управления задачами (MVP),44500.00,4,14500.00
Консультация сети доставки контента,45000.00,5,13700.00
Консультация мобильного приложения с нуля,45000.00,4,16900.00
Сопровождение DevOps-пайплайна (POC),45000.00,5,19800.00
Проектирование микросервисной архитектуры (MVP),45000.00,5,21700.00
Сопровождение системы управления задачами,45500.00,6,11900.00
Консультация микросервисной архитектуры с нуля,45500.00,5,12400.00
Оптимизация системы резервного копирования (MVP),45500.00,5,13200.00
Консультация облачной инфраструктуры (Enterprise),45500.00,5,18100.00
Сопровождение системы аутентификации (MVP),45500.00,4,20500.00
Тестирование ERP-системы на основе существующего решения,45500.00,5,20800.00
Оптимизация облачной инфраструктуры (MVP),45500.00,4,22300.00
Аудит системы управления задачами (POC),45500.00,5,22600.00
Аудит платёжного модуля с нуля,46000.00,3,12700.00
Консультация системы мониторинга (POC),46000.00,5,18900.00
Консультация API-сервиса (Enterprise),46000.00,6,19400.00
Настройка сети доставки контента (POC),46500.00,4,15100.00
Настройка корпоративного портала под ключ,46500.00,5,18000.00
Консультация системы аналитики (MVP),46500.00,4,20500.00
Консультация CRM-системы (POC),46500.00,5,22700.00
Оптимизация системы управления задачами с нуля,47000.00,4,14400.00
Консультация сети доставки контента (SaaS),47000.00,6,21600.00
Консультация DevOps-пайплайна на основе существующего решения,47000.00,6,22300.00
Консультация чат-бота (POC),47500.00,4,17800.00
Сопровождение чат-бота с нуля,47500.00,5,18600.00
Консультация панели администратора,48000.00,5,13800.00
Настройка корпоративного портала с нуля,48000.00,4,16400.00
Тестирование системы резервного копирования на основе существующего решения,48000.00,4,17500.00
Сопровождение нагрузочного тестирования с нуля,48000.00,5,19900.00
Развёртывание системы резервного копирования (Enterprise),48000.00,5,23800.00
Миграция системы мониторинга (Enterprise),48500.00,4,12600.00
Тестирование мобильного приложения под ключ,48500.00,5,16100.00
Тестирование веб-приложения (Enterprise),48500.00,5,17400.00
Сопровождение CRM-системы (MVP),48500.00,4,17800.00
Консультация системы резервного копирования,48500.00,4,23400.00
Консультация системы мониторинга (Enterprise),49000.00,5,13100.00
Сопровождение панели администратора под ключ,49000.00,4,14300.00
Сопровождение базы данных на основе существующего решения,49000.00,4,18600.00
Сопровождение системы аналитики с нуля,49500.00,5,13700.00
Настройка микросервисной архитектуры с нуля,50000.00,4,14700.00
Сопровождение API-сервиса на основе существующего решения,50000.00,6,16800.00
Настройка корпоративного портала под ключ,50000.00,5,18300.00
Консультация корпоративного портала (POC),50000.00,5,23600.00
Сопровождение корпоративного портала (MVP),50500.00,5,12700.00
Настройка API-сервиса (MVP),50500.00,4,14300.00
Сопровождение сети доставки контента (MVP),50500.00,6,21200.00
Настройка DevOps-пайплайна (MVP),50500.00,5,21400.00
Аудит веб-приложения (SaaS),51000.00,5,15100.00
Консультация ERP-системы (SaaS),51000.00,6,16200.00
Сопровождение ERP-системы,51000.00,6,18800.00
Тестирование базы данных (SaaS),51000.00,6,22000.00
Консультация облачной инфраструктуры под ключ,51500.00,5,13100.00
Консультация системы мониторинга с нуля,51500.00,4,14600.00
Тестирование DevOps-пайплайна на основе существующего решения,51500.00,6,14800.00
Настройка системы аутентификации с нуля,51500.00,6,16700.00
Консультация микросервисной архитектуры (Enterprise),52000.00,5,13200.00
Аудит базы данных с нуля,52000.00,6,16600.00
Консультация нагрузочного тестирования (POC),52000.00,6,17900.00
Тестирование чат-бота (SaaS),52000.00,7,22200.00
Развёртывание системы аутентификации (POC),52000.00,6,25000.00
Консультация системы резервного копирования с нуля,52500.00,5,13300.00
Развёртывание чат-бота (SaaS),52500.00,7,14700.00
Сопровождение DevOps-пайплайна под ключ,52500.00,6,17600.00
Консультация API-сервиса (POC),52500.00,5,18500.00
Сопровождение облачной инфраструктуры (SaaS),52500.00,6,18700.00
Консультация панели администратора (MVP),53000.00,4,14800.00
Сопровождение облачной инфраструктуры с нуля,53000.00,7,23200.00
Миграция системы аналитики (MVP),53000.00,5,26500.00
Аудит ERP-системы с нуля,53500.00,5,14900.00
Консультация системы резервного копирования на основе существующего решения,53500.00,4,22000.00
Консультация системы аналитики (SaaS),53500.00,7,24000.00
Консультация облачной инфраструктуры,53500.00,4,24400.00
Оптимизация платёжного модуля (SaaS),54000.00,5,14700.00
Сопровождение системы аутентификации,54000.00,5,17600.00
Развёртывание сети доставки контента под ключ,54000.00,6,24200.00
Сопровождение системы управления задачами (MVP),54000.00,6,25100.00
Аудит панели администратора,54500.00,4,14000.00
Сопровождение системы управления задачами (SaaS),54500.00,6,20700.00
Настройка мобильного приложения (MVP),54500.00,4,21100.00
Сопровождение системы аутентификации (POC),54500.00,6,22200.00
Настройка корпоративного портала (Enterprise),55000.00,4,17800.00
Тестирование ERP-системы с нуля,55500.00,7,18700.00
Сопровождение чат-бота на основе существующего решения,55500.00,4,25600.00
Сопровождение чат-бота (SaaS),55500.00,5,26600.00
Сопровождение сети доставки контента (SaaS),56000.00,4,18200.00
Оптимизация системы аналитики (Enterprise),56000.00,6,19500.00
Настройка системы управления задачами на основе существующего решения,56000.00,4,25500.00
Тестирование системы аутентификации,56500.00,7,19700.00
Консультация чат-бота (POC),56500.00,5,21300.00
Проектирование системы резервного копирования (POC),56500.00,7,23200.00
Консультация корпоративного портала,56500.00,4,25600.00
Аудит мобильного приложения (POC),56500.00,4,25900.00
Аудит нагрузочного тестирования (SaaS),57000.00,7,15600.00
Консультация корпоративного портала под ключ,57000.00,6,24800.00
Развёртывание базы данных под ключ,57500.00,6,17400.00
Настройка DevOps-пайплайна (Enterprise),57500.00,7,21300.00
Консультация системы резервного копирования под ключ,57500.00,6,22000.00
Консультация веб-приложения под ключ,57500.00,7,24100.00
Миграция платёжного модуля (SaaS),57500.00,7,27600.00
Настройка системы резервного копирования под ключ,58000.00,7,18400.00
Развёртывание мобильного приложения на основе существующего решения,58000.00,7,19500.00
Проектирование облачной инфраструктуры (Enterprise),58000.00,7,21700.00
Сопровождение нагрузочного тестирования (SaaS),58000.00,4,24900.00
Консультация корпоративного портала,58000.00,7,26400.00
Консультация микросервисной архитектуры (SaaS),58000.00,5,28900.00
Сопровождение API-сервиса (POC),58500.00,7,21800.00
Оптимизация микросервисной архитектуры,58500.00,6,23900.00
Сопровождение системы аналитики (MVP),58500.00,4,24200.00
Консультация системы аналитики,58500.00,7,28000.00
Настройка микросервисной архитектуры (MVP),58500.00,7,28400.00
Консультация корпоративного портала (POC),58500.00,5,28900.00
Аудит базы данных (POC),59000.00,6,15300.00
Тестирование ERP-системы (Enterprise),59000.00,4,15300.00
Сопровождение DevOps-пайплайна (Enterprise),59000.00,6,18600.00
Сопровождение платёжного модуля под ключ,59000.00,4,27400.00
Развёртывание облачной инфраструктуры под ключ,59500.00,5,22400.00
Сопровождение системы мониторинга на основе существующего решения,59500.00,4,29700.00
Настройка чат-бота (POC),60000.00,7,19400.00
Консультация системы аутентификации (Enterprise),60000.00,6,23900.00
Консультация CRM-системы (Enterprise),60000.00,6,24300.00
Аудит DevOps-пайплайна (Enterprise),60000.00,5,26300.00
Консультация микросервисной архитектуры (Enterprise),60500.00,5,16200.00
Сопровождение системы мониторинга под ключ,60500.00,7,19500.00
Оптимизация корпоративного портала (SaaS),61500.00,7,20500.00
Интеграция базы данных под ключ,61500.00,5,20900.00
Проектирование облачной инфраструктуры под ключ,61500.00,7,25200.00
Сопровождение системы управления задачами (Enterprise),61500.00,7,28800.00
Консультация ERP-системы с нуля,61500.00,7,30000.00
Консультация сети доставки контента (MVP),62000.00,6,20400.00
Консультация CRM-системы (POC),62000.00,8,21000.00
Консультация ERP-системы (Enterprise),62000.00,7,22300.00
Консультация чат-бота (Enterprise),62000.00,5,27200.00
Аудит ERP-системы (Enterprise),62500.00,6,19400.00
Сопровождение корпоративного портала с нуля,62500.00,5,19400.00
Консультация платёжного модуля,62500.00,8,29900.00
Сопровождение системы аутентификации под ключ,63000.00,6,18400.00
Развёртывание CRM-системы под ключ,63000.00,6,23600.00
Сопровождение микросервисной архитектуры на основе существующего решения,63000.00,5,27200.00
Интеграция чат-бота на основе существующего решения,63000.00,7,27900.00
Консультация корпоративного портала (SaaS),63000.00,7,29400.00
Тестирование облачной инфраструктуры (Enterprise),63000.00,7,30900.00
Развёртывание системы резервного копирования (POC),63500.00,7,24900.00
Консультация системы резервного копирования на основе существующего решения,63500.00,8,28500.00
Разработка веб-приложения (POC),64000.00,5,20100.00
Аудит платёжного модуля (Enterprise),64500.00,5,26600.00
Консультация панели администратора (POC),65000.00,7,19300.00
Сопровождение CRM-системы (POC),65000.00,5,24700.00
Развёртывание CRM-системы с нуля,65500.00,6,21900.00
Сопровождение системы аналитики с нуля,65500.00,6,29600.00
Консультация мобильного приложения с нуля,66000.00,8,19600.00
Консультация системы аутентификации (POC),66000.00,7,27700.00
Консультация веб-приложения (Enterprise),66000.00,8,30700.00
Настройка чат-бота (Enterprise),66000.00,8,31400.00
Консультация системы мониторинга (SaaS),66500.00,6,20400.00
Консультация базы данных (MVP),66500.00,9,26400.00
Консультация чат-бота с нуля,66500.00,7,32400.00
Консультация сети доставки контента,67000.00,6,27500.00
Сопровождение системы управления задачами (MVP),67000.00,8,30600.00
Консультация корпоративного портала,67500.00,8,17500.00
Аудит ERP-системы (SaaS),67500.00,7,24200.00
Настройка API-сервиса с нуля,68000.00,5,18200.00
Сопровождение ERP-системы (POC),68000.00,5,27100.00
Консультация чат-бота с нуля,68000.00,9,29300.00
Разработка CRM-системы на основе существующего решения,68500.00,8,27500.00
Настройка системы резервного копирования (MVP),68500.00,8,31300.00
Сопровождение корпоративного портала на основе существующего решения,68500.00,6,34100.00
Сопровождение DevOps-пайплайна (Enterprise),69500.00,5,18700.00
Сопровождение веб-приложения (Enterprise),69500.00,5,31900.00
Консультация системы аналитики,70000.00,5,28000.00
Сопровождение системы управления задачами под ключ,70000.00,7,28900.00
Разработка API-сервиса,70000.00,5,29300.00
Настройка нагрузочного тестирования с нуля,70000.00,5,33200.00
Настройка платёжного модуля,70500.00,8,18600.00
Консультация DevOps-пайплайна под ключ,70500.00,6,19500.00
Сопровождение базы данных под ключ,70500.00,6,19800.00
Консультация системы аналитики (SaaS),70500.00,9,22800.00
Аудит веб-приложения на основе существующего решения,70500.00,7,24600.00
Сопровождение облачной инфраструктуры (SaaS),70500.00,5,26600.00
Оптимизация системы резервного копирования на основе существующего решения,71000.00,7,24000.00
Настройка корпоративного портала на основе существующего решения,71000.00,8,29300.00
Миграция системы аутентификации с нуля,71000.00,5,30500.00
Сопровождение панели администратора (MVP),71500.00,5,20100.00
Настройка системы резервного копирования (Enterprise),71500.00,8,22000.00
Сопровождение базы данных,71500.00,6,32800.00
Сопровождение DevOps-пайплайна,72000.00,6,24100.00
Сопровождение мобильного приложения с нуля,72000.00,5,26800.00
Настройка корпоративного портала (SaaS),72000.00,8,34800.00
Настройка облачной инфраструктуры под ключ,72500.00,8,27100.00
Консультация мобильного приложения с нуля,73000.00,9,29100.00
Настройка системы аналитики (Enterprise),73500.00,8,18500.00
Аудит сети доставки контента (SaaS),73500.00,7,21900.00
Консультация DevOps-пайплайна (MVP),74000.00,6,19900.00
Консультация DevOps-пайплайна (Enterprise),74000.00,8,23900.00
Консультация микросервисной архитектуры (MVP),74000.00,7,26800.00
Настройка корпоративного портала (MVP),74500.00,7,19400.00
Консультация нагрузочного тестирования (MVP),74500.00,7,24300.00
Сопровождение чат-бота на основе существующего решения,74500.00,9,24700.00
Развёртывание микросервисной архитектуры на основе существующего решения,74500.00,9,25100.00
Консультация CRM-системы (SaaS),75000.00,8,32200.00
Настройка системы аутентификации на основе существующего решения,75500.00,6,19300.00
Консультация облачной инфраструктуры с нуля,75500.00,7,32900.00
Консультация мобильного приложения (POC),76000.00,8,21300.00
Аудит базы данных (Enterprise),76000.00,8,33400.00
Консультация нагрузочного тестирования (MVP),76500.00,6,38000.00
Настройка веб-приложения (Enterprise),77000.00,8,21800.00
Тестирование ERP-системы,77000.00,9,23200.00
Развёртывание API-сервиса на основе существующего решения,77000.00,8,28200.00
Миграция корпоративного портала (Enterprise),77000.00,10,28700.00
Тестирование системы аутентификации (SaaS),78000.00,6,31300.00
Проектирование платёжного модуля (MVP),78000.00,9,35100.00
Сопровождение ERP-системы под ключ,78000.00,7,36200.00
Консультация микросервисной архитектуры под ключ,78000.00,8,38800.00
Сопровождение микросервисной архитектуры,78500.00,7,31200.00
Консультация системы управления задачами (POC),78500.00,10,35200.00
Сопровождение веб-приложения (POC),78500.00,10,37300.00
Развёртывание ERP-системы с нуля,79000.00,9,27100.00
Консультация API-сервиса с нуля,79000.00,8,29300.00
Сопровождение системы аналитики (Enterprise),79000.00,8,35600.00
Проектирование корпоративного портала (SaaS),79500.00,10,25800.00
Сопровождение корпоративного портала (Enterprise),79500.00,9,26800.00
Аудит DevOps-пайплайна на основе существующего решения,79500.00,7,29000.00
Развёртывание системы аутентификации (SaaS),79500.00,7,36700.00
Настройка CRM-системы (Enterprise),80000.00,10,20500.00
Консультация API-сервиса,80000.00,8,38100.00
Сопровождение DevOps-пайплайна,80500.00,7,24000.00
Настройка системы резервного копирования на основе существующего решения,80500.00,10,25100.00
Настройка нагрузочного тестирования (MVP),81500.00,10,28300.00
Сопровождение DevOps-пайплайна с нуля,81500.00,9,29600.00
Сопровождение API-сервиса (MVP),82000.00,8,31600.00
Сопровождение DevOps-пайплайна на основе существующего решения,82500.00,6,32600.00
Проектирование DevOps-пайплайна,82500.00,9,36200.00
Сопровождение облачной инфраструктуры на основе существующего решения,83000.00,8,24700.00
Сопровождение облачной инфраструктуры на основе существующего решения,83000.00,9,32200.00
Настройка API-сервиса (POC),83000.00,7,34800.00
Развёртывание системы аналитики (Enterprise),83500.00,7,23700.00
Настройка облачной инфраструктуры,83500.00,9,23900.00
Развёртывание нагрузочного тестирования (Enterprise),83500.00,9,25800.00
Сопровождение базы данных,83500.00,9,31500.00
Сопровождение системы аналитики,83500.00,9,36100.00
Проектирование корпоративного портала (SaaS),84000.00,11,28300.00
Аудит системы резервного копирования (MVP),84500.00,9,21500.00
Оптимизация CRM-системы на основе существующего решения,84500.00,10,23300.00
Развёртывание чат-бота,85000.00,7,36700.00
Тестирование API-сервиса на основе существующего решения,85000.00,11,40600.00
Тестирование CRM-системы (SaaS),85000.00,11,41700.00
Настройка нагрузочного тестирования (POC),85000.00,9,42300.00
Сопровождение корпоративного портала,86000.00,11,26700.00
Развёртывание системы резервного копирования под ключ,86000.00,8,29000.00
Интеграция сети доставки контента с нуля,86000.00,10,42500.00
Аудит микросервисной архитектуры (MVP),86500.00,7,34200.00
Внедрение ERP-системы (Enterprise),86500.00,7,36800.00
Проектирование системы резервного копирования (SaaS),87000.00,8,32300.00
Интеграция DevOps-пайплайна с нуля,88500.00,8,25300.00
Настройка CRM-системы (POC),88500.00,6,33200.00
Сопровождение платёжного модуля на основе существующего решения,89000.00,7,28000.00
Оптимизация системы резервного копирования (POC),89000.00,7,30700.00
Сопровождение веб-приложения (Enterprise),89000.00,7,33300.00
Аудит нагрузочного тестирования (MVP),89500.00,6,24000.00
Развёртывание DevOps-пайплайна (Enterprise),89500.00,12,37500.00
Проектирование платёжного модуля (SaaS),90000.00,6,29300.00
Оптимизация облачной инфраструктуры (Enterprise),90000.00,7,32800.00
Аудит системы резервного копирования (MVP),90500.00,11,43200.00
Настройка CRM-системы на основе существующего решения,92000.00,11,27600.00
Внедрение ERP-системы на основе существующего решения,92000.00,10,36300.00
Проектирование мобильного приложения (Enterprise),92000.00,11,39600.00
Сопровождение системы резервного копирования (Enterprise),92500.00,10,24800.00
Развёртывание мобильного приложения с нуля,93000.00,11,23300.00
Настройка системы управления задачами (SaaS),93000.00,7,28300.00
Аудит сети доставки контента на основе существующего решения,93500.00,7,31700.00
Проектирование ERP-системы с нуля,93500.00,8,32800.00
Сопровождение микросервисной архитектуры под ключ,93500.00,7,44600.00
Настройка системы управления задачами,94000.00,8,24900.00
Развёртывание чат-бота,94000.00,11,39000.00
Сопровождение системы резервного копирования (POC),94000.00,12,39300.00
Сопровождение системы аналитики (SaaS),94500.00,8,24400.00
Настройка сети доставки контента (Enterprise),94500.00,12,32300.00
Сопровождение веб-приложения (Enterprise),94500.00,12,41800.00
Настройка системы аналитики (SaaS),94500.00,10,44500.00
Тестирование системы аналитики (Enterprise),94500.00,8,46100.00
Оптимизация DevOps-пайплайна (MVP),95000.00,12,31600.00
Миграция веб-приложения под ключ,95000.00,8,42600.00
Сопровождение системы аналитики на основе существующего решения,95500.00,9,25100.00
Тестирование мобильного приложения (MVP),95500.00,11,28500.00
Настройка ERP-системы (MVP),95500.00,10,30500.00
Оптимизация микросервисной архитектуры (SaaS),96000.00,9,28600.00
Сопровождение базы данных (Enterprise),96500.00,7,25100.00
