name,cost,duration_days,prepayment
Консультация мобильного приложения (POC),12500.00,2,5300.00
Консультация системы мониторинга под ключ,12500.00,1,6200.00
Сопровождение базы данных (SaaS),13000.00,1,3600.00
Сопровождение CRM-системы (POC),13000.00,2,3900.00
Консультация панели администратора,13000.00,1,4300.00
Сопровождение CRM-системы (SaaS),13000.00,1,4300.00
Настройка корпоративного портала с нуля,13000.00,1,4400.00
Сопровождение системы мониторинга под ключ,13000.00,1,5000.00
Консультация системы мониторинга,13000.00,2,6000.00
Консультация сети доставки контента с нуля,13500.00,2,4500.00
Консультация системы резервного копирования (POC),13500.00,1,4600.00
Консультация базы данных под ключ,13500.00,1,4800.00
Консультация веб-приложения (Enterprise),13500.00,1,5800.00
Сопровождение системы аутентификации (Enterprise),13500.00,2,6100.00
Настройка сети доставки контента (SaaS),13500.00,2,6700.00
Консультация сети доставки контента,14000.00,2,3900.00
Сопровождение панели администратора,14000.00,1,4800.00
Сопровождение DevOps-пайплайна (Enterprise),14000.00,1,4900.00
Консультация платёжного модуля на основе существующего решения,14000.00,1,5100.00
Консультация системы аналитики (MVP),14000.00,1,5200.00
Консультация облачной инфраструктуры под ключ,14000.00,2,5700.00
Сопровождение нагрузочного тестирования с нуля,14000.00,1,5700.00
Консультация корпоративного портала,14000.00,2,6200.00
Сопровождение корпоративного портала на основе существующего решения,14000.00,1,6500.00
Консультация API-сервиса (MVP),14000.00,1,6900.00
Консультация ERP-системы под ключ,14000.00,1,7000.00
Консультация CRM-системы под ключ,14500.00,2,3800.00
Настройка CRM-системы под ключ,14500.00,2,3800.00
Консультация панели администратора с нуля,14500.00,1,5400.00
Настройка ERP-системы (SaaS),14500.00,2,5800.00
Консультация системы резервного копирования на основе существующего решения,14500.00,1,6500.00
Сопровождение микросервисной архитектуры (MVP),14500.00,2,6800.00
Консультация корпоративного портала (POC),14500.00,1,6900.00
Консультация системы мониторинга под ключ,15000.00,1,3900.00
Настройка платёжного модуля (Enterprise),15000.00,1,4000.00
Консультация чат-бота,15000.00,1,4500.00
Консультация базы данных (SaaS),15000.00,1,4600.00
Настройка системы мониторинга (SaaS),15000.00,2,5000.00
Сопровождение системы управления задачами на основе существующего решения,15000.00,1,5100.00
Консультация чат-бота на основе существующего решения,15000.00,2,5400.00
Консультация чат-бота (SaaS),15000.00,2,6100.00
Консультация облачной инфраструктуры,15000.00,2,6200.00
Сопровождение системы мониторинга на основе существующего решения,15000.00,2,6300.00
Настройка системы резервного копирования с нуля,15000.00,1,7200.00
Консультация API-сервиса (Enterprise),15500.00,1,4400.00
Консультация CRM-системы под ключ,15500.00,2,5200.00
Консультация веб-приложения (MVP),15500.00,1,5500.00
Консультация мобильного приложения на основе существующего решения,15500.00,1,6000.00
Консультация нагрузочного тестирования (Enterprise),15500.00,2,6200.00
Консультация системы мониторинга (MVP),15500.00,1,6700.00
Консультация чат-бота (POC),15500.00,2,6800.00
Настройка облачной инфраструктуры с нуля,15500.00,2,6800.00
Сопровождение веб-приложения (POC),15500.00,2,6900.00
Консультация нагрузочного тестирования (SaaS),15500.00,2,7300.00
Настройка системы резервного копирования с нуля,15500.00,2,7400.00
Настройка микросервисной архитектуры под ключ,16000.00,1,4200.00
Сопровождение системы резервного копирования под ключ,16000.00,2,4500.00
Сопровождение API-сервиса (POC),16000.00,1,6700.00
Сопровождение корпоративного портала на основе существующего решения,16000.00,1,6800.00
Консультация системы управления задачами (Enterprise),16000.00,2,7000.00
Консультация системы аналитики (MVP),16000.00,2,7600.00
Настройка системы управления задачами (Enterprise),16000.00,2,7800.00
Консультация микросервисной архитектуры,16500.00,2,4100.00
Сопровождение микросервисной архитектуры,16500.00,1,4300.00
Сопровождение API-сервиса (MVP),16500.00,1,4600.00
Настройка сети доставки контента,16500.00,1,4700.00
Сопровождение платёжного модуля под ключ,16500.00,1,4800.00
Консультация базы данных,16500.00,1,5200.00
Консультация системы аутентификации (Enterprise),16500.00,2,5500.00
Сопровождение сети доставки контента с нуля,16500.00,2,5500.00
Сопровождение базы данных (POC),16500.00,1,7200.00
Консультация корпоративного портала (SaaS),16500.00,1,7400.00
Консультация CRM-системы под ключ,16500.00,1,7500.00
Настройка платёжного модуля (Enterprise),16500.00,1,7900.00
Консультация API-сервиса (MVP),16500.00,2,8100.00
Сопровождение CRM-системы (Enterprise),16500.00,2,8100.00
Консультация ERP-системы на основе существующего решения,17000.00,1,4500.00
Консультация нагрузочного тестирования под ключ,17000.00,2,5500.00
Сопровождение DevOps-пайплайна (SaaS),17000.00,2,6000.00
Аудит чат-бота,17000.00,2,6600.00
Консультация панели администратора под ключ,17000.00,2,7000.00
Настройка системы резервного копирования с нуля,17000.00,1,7200.00
Сопровождение системы аутентификации с нуля,17000.00,2,7500.00
Сопровождение корпоративного портала (MVP),17000.00,1,7600.00
Консультация системы аутентификации (POC),17000.00,2,7900.00
Консультация веб-приложения на основе существующего решения,17000.00,2,8100.00
Сопровождение платёжного модуля под ключ,17500.00,2,4800.00
Настройка системы управления задачами с нуля,17500.00,2,6500.00
Сопровождение системы аналитики (POC),17500.00,2,6500.00
Консультация системы аналитики на основе существующего решения,17500.00,1,6600.00
Консультация системы аутентификации под ключ,17500.00,1,6700.00
Консультация ERP-системы,17500.00,2,7100.00
Сопровождение сети доставки контента (SaaS),17500.00,1,7200.00
Сопровождение системы резервного копирования (Enterprise),17500.00,2,7500.00
Сопровождение микросервисной архитектуры на основе существующего решения,17500.00,2,8500.00
Настройка CRM-системы (Enterprise),18000.00,2,4800.00
Аудит системы управления задачами,18000.00,2,5100.00
Сопровождение API-сервиса (MVP),18000.00,2,5200.00
Сопровождение системы резервного копирования с нуля,18000.00,2,5400.00
Настройка системы аналитики (SaaS),18000.00,2,5600.00
Консультация системы управления задачами (POC),18000.00,2,5700.00
Консультация платёжного модуля под ключ,18000.00,2,6400.00
Сопровождение чат-бота (POC),18000.00,2,6500.00
Настройка ERP-системы (Enterprise),18000.00,1,6800.00
Настройка DevOps-пайплайна (MVP),18000.00,2,7000.00
Консультация системы мониторинга (SaaS),18000.00,2,7200.00
Консультация мобильного приложения (MVP),18000.00,2,7400.00
Консультация нагрузочного тестирования (POC),18000.00,2,7400.00
Аудит ERP-системы под ключ,18000.00,2,8100.00
Консультация мобильного приложения на основе существующего решения,18500.00,2,5300.00
Сопровождение системы резервного копирования (Enterprise),18500.00,2,5500.00
Консультация облачной инфраструктуры,18500.00,2,5800.00
Консультация DevOps-пайплайна (POC),18500.00,2,6100.00
Сопровождение панели администратора (Enterprise),18500.00,2,6200.00
Сопровождение платёжного модуля под ключ,18500.00,2,6700.00
Консультация API-сервиса на основе существующего решения,18500.00,2,7000.00
Настройка облачной инфраструктуры (Enterprise),18500.00,2,7400.00
Консультация системы резервного копирования с нуля,18500.00,2,7800.00
Консультация системы управления задачами (SaaS),18500.00,2,8400.00
Сопровождение облачной инфраструктуры под ключ,18500.00,2,8600.00
Настройка системы управления задачами (POC),18500.00,1,8900.00
Сопровождение базы данных,18500.00,2,9000.00
Консультация системы резервного копирования (MVP),18500.00,2,9200.00
Сопровождение нагрузочного тестирования на основе существующего решения,19000.00,2,4800.00
Сопровождение корпоративного портала (SaaS),19000.00,1,5100.00
Настройка сети доставки контента на основе существующего решения,19000.00,2,5900.00
Сопровождение веб-приложения с нуля,19000.00,1,6200.00
Консультация системы управления задачами с нуля,19000.00,2,7500.00
Аудит веб-приложения (POC),19000.00,2,7800.00
Консультация DevOps-пайплайна (SaaS),19000.00,1,8300.00
Консультация чат-бота (Enterprise),19000.00,1,8500.00
Консультация чат-бота под ключ,19000.00,2,8500.00
Настройка корпоративного портала (Enterprise),19000.00,2,8600.00
Консультация системы резервного копирования (Enterprise),19000.00,2,9300.00
Настройка системы аутентификации,19500.00,1,5100.00
Консультация облачной инфраструктуры (SaaS),19500.00,2,5700.00
Сопровождение системы резервного копирования под ключ,19500.00,2,6500.00
Консультация системы аналитики под ключ,19500.00,2,6900.00
Консультация сети доставки контента (Enterprise),19500.00,2,7800.00
Сопровождение системы аутентификации (MVP),19500.00,1,7800.00
Сопровождение ERP-системы (MVP),19500.00,2,7900.00
Консультация платёжного модуля с нуля,19500.00,2,8000.00
Консультация чат-бота с нуля,20000.00,2,5500.00
Аудит DevOps-пайплайна под ключ,20000.00,2,5600.00
Консультация API-сервиса (SaaS),20000.00,2,6100.00
Сопровождение системы резервного копирования,20000.00,2,6900.00
Сопровождение сети доставки контента под ключ,20000.00,2,7200.00
Сопровождение системы мониторинга с нуля,20000.00,2,9200.00
Тестирование CRM-системы под ключ,20000.00,2,9200.00
Консультация DevOps-пайплайна на основе существующего решения,20000.00,2,9500.00
Сопровождение веб-приложения (Enterprise),20000.00,2,9600.00
Тестирование системы мониторинга (POC),20000.00,2,9600.00
Тестирование сети доставки контента (SaaS),20500.00,2,5600.00
Сопровождение мобильного приложения,20500.00,2,5900.00
Консультация ERP-системы,20500.00,3,6400.00
Сопровождение облачной инфраструктуры на основе существующего решения,20500.00,2,6700.00
Консультация облачной инфраструктуры под ключ,20500.00,2,7200.00
Сопровождение платёжного модуля (POC),20500.00,2,7200.00
Аудит облачной инфраструктуры (Enterprise),20500.00,3,7900.00
Консультация веб-приложения (POC),20500.00,1,8200.00
Аудит чат-бота (POC),20500.00,2,8500.00
Консультация корпоративного портала с нуля,20500.00,2,8800.00
Настройка нагрузочного тестирования на основе существующего решения,20500.00,2,9300.00
Настройка CRM-системы (Enterprise),20500.00,1,9400.00
Сопровождение веб-приложения с нуля,20500.00,3,9400.00
Аудит системы аналитики под ключ,20500.00,2,9700.00
Настройка мобильного приложения с нуля,20500.00,2,9800.00
Сопровождение нагрузочного тестирования под ключ,20500.00,2,10100.00
Консультация системы аутентификации (MVP),21000.00,2,5400.00
Консультация системы управления задачами (SaaS),21000.00,2,5600.00
Консультация корпоративного портала (POC),21000.00,2,6300.00
Сопровождение сети доставки контента (POC),21000.00,2,7200.00
Настройка системы резервного копирования,21000.00,2,7600.00
Настройка сети доставки контента,21000.00,2,8300.00
Аудит DevOps-пайплайна (Enterprise),21000.00,2,9300.00
Консультация API-сервиса (SaaS),21000.00,2,10000.00
Консультация CRM-системы под ключ,21500.00,2,6500.00
Настройка системы аналитики (SaaS),21500.00,2,6500.00
Консультация системы аутентификации (POC),21500.00,2,8000.00
Аудит системы резервного копирования на основе существующего решения,21500.00,2,8300.00
Аудит облачной инфраструктуры (MVP),21500.00,2,8700.00
Сопровождение мобильного приложения на основе существующего решения,21500.00,2,8800.00
Консультация API-сервиса с нуля,21500.00,2,8900.00
Консультация базы данных (POC),21500.00,2,9200.00
Консультация DevOps-пайплайна под ключ,22000.00,2,5800.00
Аудит сети доставки контента на основе существующего решения,22000.00,2,9000.00
Консультация базы данных под ключ,22000.00,3,9500.00
Консультация микросервисной архитектуры (POC),22000.00,2,9900.00
Настройка системы аутентификации с нуля,22000.00,2,10700.00
Тестирование системы аналитики с нуля,22500.00,2,6100.00
Сопровождение системы резервного копирования с нуля,22500.00,2,6500.00
Консультация API-сервиса с нуля,22500.00,2,6600.00
Настройка микросервисной архитектуры (Enterprise),22500.00,2,6800.00
Сопровождение системы аутентификации на основе существующего решения,22500.00,3,7600.00
Консультация нагрузочного тестирования (POC),22500.00,2,9300.00
Тестирование системы резервного копирования (POC),22500.00,3,9300.00
Консультация сети доставки контента (POC),22500.00,3,10900.00
Сопровождение платёжного модуля с нуля,23000.00,2,6600.00
Консультация системы резервного копирования (Enterprise),23000.00,2,7000.00
Настройка системы аутентификации (SaaS),23000.00,2,7600.00
Консультация системы мониторинга (SaaS),23000.00,3,8200.00
Тестирование микросервисной архитектуры на основе существующего решения,23000.00,2,8600.00
Тестирование панели администратора (POC),23000.00,3,8700.00
Консультация системы аутентификации (Enterprise),23000.00,2,9700.00
Сопровождение сети доставки контента под ключ,23000.00,2,9700.00
Сопровождение системы резервного копирования (Enterprise),23000.00,2,9800.00
Сопровождение панели администратора (Enterprise),23000.00,3,9900.00
Сопровождение веб-приложения (POC),23000.00,3,10600.00
Консультация микросервисной архитектуры с нуля,23500.00,2,7000.00
Консультация базы данных (POC),23500.00,3,7500.00
Консультация чат-бота под ключ,23500.00,3,8000.00
Консультация панели администратора (SaaS),23500.00,2,8800.00
Аудит системы аналитики,23500.00,3,9000.00
Консультация мобильного приложения (SaaS),23500.00,2,9500.00
Аудит облачной инфраструктуры (MVP),23500.00,2,10200.00
Консультация CRM-системы под ключ,23500.00,3,10900.00
Настройка системы аналитики (MVP),23500.00,2,11700.00
Настройка CRM-системы на основе существующего решения,24000.00,3,6200.00
Тестирование системы мониторинга (POC),24000.00,3,6400.00
Настройка нагрузочного тестирования под ключ,24000.00,2,6700.00
Сопровождение системы управления задачами,24000.00,3,8400.00
Консультация системы резервного копирования с нуля,24000.00,2,9700.00
Настройка сети доставки контента (MVP),24000.00,3,10400.00
Консультация веб-приложения под ключ,24000.00,2,10600.00
Сопровождение мобильного приложения (POC),24000.00,2,11000.00
Консультация корпоративного портала (MVP),24000.00,3,11600.00
Консультация системы управления задачами с нуля,24000.00,2,11600.00
Сопровождение CRM-системы на основе существующего решения,24000.00,2,11600.00
Консультация платёжного модуля (SaaS),24000.00,2,12000.00
Сопровождение ERP-системы (SaaS),24500.00,2,6400.00
Настройка системы аналитики (POC),24500.00,2,7000.00
Настройка базы данных с нуля,24500.00,2,7100.00
Консультация базы данных под ключ,24500.00,2,7800.00
Сопровождение платёжного модуля (SaaS),24500.00,2,8000.00
Сопровождение системы аналитики под ключ,24500.00,3,8100.00
Настройка облачной инфраструктуры с нуля,24500.00,2,8600.00
Сопровождение ERP-системы с нуля,24500.00,2,8800.00
Тестирование системы мониторинга с нуля,24500.00,3,9200.00
Консультация ERP-системы под ключ,24500.00,3,9300.00
Консультация нагрузочного тестирования на основе существующего решения,24500.00,3,10300.00
Тестирование чат-бота (MVP),24500.00,2,10300.00
Консультация мобильного приложения с нуля,24500.00,3,11000.00
Консультация микросервисной архитектуры на основе существующего решения,24500.00,3,12100.00
Консультация CRM-системы с нуля,25000.00,2,7100.00
Сопровождение веб-приложения под ключ,25000.00,3,7700.00
Тестирование системы аналитики с нуля,25000.00,3,7900.00
Консультация веб-приложения (SaaS),25000.00,3,8800.00
Консультация системы аналитики с нуля,25000.00,2,9200.00
Консультация облачной инфраструктуры (MVP),25000.00,2,9400.00
Сопровождение платёжного модуля (MVP),25000.00,3,11400.00
Консультация системы управления задачами с нуля,25000.00,2,11900.00
Настройка DevOps-пайплайна (POC),25500.00,2,6400.00
Сопровождение системы управления задачами (SaaS),25500.00,3,6400.00
Консультация базы данных (MVP),25500.00,3,7100.00
Консультация чат-бота (MVP),25500.00,3,7300.00
Настройка системы аутентификации (POC),25500.00,2,7600.00
Настройка панели администратора (MVP),25500.00,3,7800.00
Сопровождение нагрузочного тестирования (POC),25500.00,3,8000.00
Настройка системы резервного копирования (SaaS),25500.00,3,9100.00
Сопровождение базы данных,25500.00,2,9400.00
Сопровождение сети доставки контента под ключ,25500.00,3,10000.00
Сопровождение системы управления задачами (Enterprise),25500.00,2,10300.00
Консультация системы аналитики (Enterprise),25500.00,2,11700.00
Настройка микросервисной архитектуры с нуля,25500.00,2,12000.00
Тестирование DevOps-пайплайна (POC),25500.00,3,12700.00
Настройка веб-приложения (SaaS),26000.00,2,6700.00
Сопровождение системы мониторинга (MVP),26000.00,3,7600.00
Консультация нагрузочного тестирования (Enterprise),26000.00,2,7700.00
Аудит системы аналитики,26000.00,2,7800.00
Тестирование DevOps-пайплайна (POC),26000.00,3,8000.00
Тестирование системы аналитики (MVP),26000.00,2,8200.00
Сопровождение системы мониторинга (MVP),26000.00,3,8600.00
Консультация платёжного модуля на основе существующего решения,26000.00,3,9100.00
Оптимизация микросервисной архитектуры под ключ,26000.00,2,9200.00
Сопровождение веб-приложения (POC),26000.00,2,9800.00
Оптимизация микросервисной архитектуры (SaaS),26000.00,3,10200.00
Настройка DevOps-пайплайна под ключ,26000.00,2,10700.00
Консультация DevOps-пайплайна с нуля,26000.00,2,11000.00
Консультация базы данных с нуля,26000.00,3,11400.00
Консультация нагрузочного тестирования (Enterprise),26000.00,2,12000.00
Оптимизация мобильного приложения (MVP),26000.00,2,12000.00
Настройка системы аналитики под ключ,26000.00,3,12900.00
Консультация веб-приложения на основе существующего решения,26500.00,2,7200.00
Сопровождение веб-приложения на основе существующего решения,26500.00,3,7900.00
Консультация облачной инфраструктуры на основе существующего решения,26500.00,2,8200.00
Консультация мобильного приложения (SaaS),26500.00,2,8600.00
Оптимизация облачной инфраструктуры под ключ,26500.00,2,8900.00
Сопровождение системы аналитики,26500.00,2,9600.00
Сопровождение DevOps-пайплайна (SaaS),26500.00,3,10700.00
Консультация чат-бота (SaaS),26500.00,2,11100.00
Сопровождение системы аналитики с нуля,26500.00,2,12600.00
Настройка системы аналитики (SaaS),26500.00,3,12700.00
Консультация сети доставки контента под ключ,26500.00,3,13000.00
Сопровождение облачной инфраструктуры на основе существующего решения,27000.00,3,6800.00
Консультация панели администратора (MVP),27000.00,3,7400.00
Консультация ERP-системы (MVP),27000.00,3,8000.00
Консультация системы аналитики с нуля,27000.00,3,8100.00
Оптимизация системы резервного копирования (Enterprise),27000.00,2,8100.00
Консультация мобильного приложения,27000.00,2,8600.00
Настройка базы данных,27000.00,3,9300.00
Сопровождение API-сервиса с нуля,27000.00,3,9500.00
Консультация DevOps-пайплайна (MVP),27000.00,3,9600.00
Консультация системы мониторинга на основе существующего решения,27000.00,3,11300.00
Консультация базы данных (SaaS),27000.00,3,12000.00
Консультация панели администратора,27000.00,3,12700.00
Аудит API-сервиса под ключ,27000.00,2,12800.00
Тестирование чат-бота (MVP),27000.00,2,13100.00
Консультация ERP-системы с нуля,27000.00,3,13300.00
Аудит базы данных (MVP),27500.00,2,8500.00
Аудит панели администратора с нуля,27500.00,3,9600.00
Сопровождение API-сервиса,27500.00,2,10100.00
Консультация мобильного приложения на основе существующего решения,27500.00,3,10200.00
Консультация системы аутентификации (POC),27500.00,3,11400.00
Тестирование системы управления задачами (SaaS),27500.00,3,11400.00
Консультация веб-приложения (SaaS),27500.00,3,11600.00
Аудит веб-приложения под ключ,27500.00,3,12200.00
Оптимизация веб-приложения (Enterprise),27500.00,2,12600.00
Тестирование нагрузочного тестирования с нуля,27500.00,3,12600.00
Сопровождение API-сервиса,28000.00,3,7200.00
Консультация CRM-системы (POC),28000.00,3,7900.00
Аудит сети доставки контента на основе существующего решения,28000.00,3,8000.00
Настройка DevOps-пайплайна (SaaS),28000.00,3,8300.00
Консультация микросервисной архитектуры на основе существующего решения,28000.00,2,8800.00
Аудит DevOps-пайплайна (POC),28000.00,3,10000.00
Консультация системы аутентификации (POC),28000.00,2,12300.00
Аудит мобильного приложения на основе существующего решения,28000.00,3,12900.00
Тестирование сети доставки контента (MVP),28500.00,3,7200.00
Тестирование базы данных (POC),28500.00,2,7500.00
Консультация корпоративного портала (POC),28500.00,2,7600.00
Консультация мобильного приложения на основе существующего решения,28500.00,3,7700.00
Тестирование системы резервного копирования под ключ,28500.00,3,7800.00
Сопровождение корпоративного портала (SaaS),28500.00,2,8400.00
Консультация облачной инфраструктуры на основе существующего решения,28500.00,2,8600.00
Аудит DevOps-пайплайна (POC),28500.00,2,8900.00
Консультация корпоративного портала под ключ,28500.00,3,10400.00
Настройка системы резервного копирования (Enterprise),28500.00,2,10800.00
Настройка мобильного приложения под ключ,28500.00,2,11200.00
Сопровождение API-сервиса (POC),28500.00,3,12200.00
Тестирование сети доставки контента с нуля,28500.00,4,12500.00
Сопровождение сети доставки контента под ключ,29000.00,2,8500.00
Консультация API-сервиса (POC),29000.00,3,8900.00
Консультация системы мониторинга (POC),29000.00,3,9400.00
Аудит системы управления задачами (MVP),29000.00,3,10300.00
Консультация облачной инфраструктуры,29000.00,3,10500.00
Сопровождение CRM-системы (Enterprise),29000.00,4,11600.00
Сопровождение базы данных (MVP),29000.00,3,11800.00
Консультация DevOps-пайплайна (SaaS),29000.00,3,12100.00
Консультация микросервисной архитектуры (SaaS),29000.00,3,12700.00
Консультация платёжного модуля (POC),29000.00,2,12800.00
Сопровождение веб-приложения с нуля,29000.00,2,14200.00
Тестирование мобильного приложения,29000.00,2,14300.00
Консультация платёжного модуля (Enterprise),29500.00,2,7500.00
Аудит панели администратора,29500.00,3,8800.00
Консультация панели администратора (SaaS),29500.00,2,8800.00
Оптимизация DevOps-пайплайна на основе существующего решения,29500.00,3,9300.00
Настройка системы аналитики под ключ,29500.00,2,9500.00
Аудит CRM-системы с нуля,29500.00,3,11400.00
Оптимизация системы аналитики (POC),29500.00,3,12300.00
Аудит панели администратора (SaaS),29500.00,2,12400.00
Консультация базы данных,29500.00,3,12600.00
Тестирование ERP-системы (Enterprise),29500.00,4,12900.00
Настройка DevOps-пайплайна под ключ,29500.00,3,13200.00
Консультация системы резервного копирования (POC),29500.00,3,13800.00
Настройка облачной инфраструктуры (MVP),29500.00,3,13900.00
Консультация платёжного модуля под ключ,29500.00,3,14700.00
Консультация системы резервного копирования,30000.00,2,8600.00
Сопровождение API-сервиса (MVP),30000.00,3,9000.00
Консультация API-сервиса под ключ,30000.00,3,9300.00
Проектирование DevOps-пайплайна (POC),30000.00,3,9300.00
Сопровождение платёжного модуля,30000.00,3,9700.00
Настройка API-сервиса (POC),30000.00,3,10100.00
Тестирование платёжного модуля на основе существующего решения,30000.00,3,10500.00
Сопровождение сети доставки контента (POC),30000.00,3,11300.00
Консультация нагрузочного тестирования с нуля,30000.00,2,12600.00
Консультация панели администратора под ключ,30000.00,4,12800.00
Развёртывание платёжного модуля (MVP),30000.00,3,13000.00
Настройка системы мониторинга (POC),30000.00,3,13800.00
Сопровождение системы резервного копирования на основе существующего решения,30000.00,3,14400.00
Настройка облачной инфраструктуры,30500.00,4,8800.00
Аудит веб-приложения (SaaS),30500.00,3,9000.00
Тестирование мобильного приложения,30500.00,3,9000.00
Консультация системы резервного копирования на основе существующего решения,30500.00,2,9600.00
Консультация ERP-системы на основе существующего решения,30500.00,4,9700.00
Консультация DevOps-пайплайна под ключ,30500.00,4,10400.00
Консультация панели администратора,30500.00,4,11900.00
Аудит сети доставки контента (SaaS),30500.00,3,13000.00
Аудит системы резервного копирования на основе существующего решения,30500.00,3,13500.00
Сопровождение CRM-системы под ключ,30500.00,4,14900.00
Консультация веб-приложения (POC),30500.00,2,15100.00
Проектирование веб-приложения,30500.00,3,15200.00
Развёртывание мобильного приложения (MVP),31000.00,3,8300.00
Консультация нагрузочного тестирования (Enterprise),31000.00,4,8700.00
Тестирование базы данных на основе существующего решения,31000.00,3,8700.00
Консультация DevOps-пайплайна с нуля,31000.00,3,9000.00
Консультация корпоративного портала (Enterprise),31000.00,3,9000.00
Консультация ERP-системы (MVP),31000.00,3,9400.00
Консультация чат-бота под ключ,31000.00,4,10600.00
Консультация системы мониторинга (SaaS),31000.00,3,10700.00
Консультация облачной инфраструктуры (SaaS),31000.00,3,11000.00
Консультация облачной инфраструктуры,31000.00,3,11600.00
Аудит базы данных с нуля,31000.00,3,12400.00
Настройка мобильного приложения (Enterprise),31000.00,2,12500.00
Оптимизация сети доставки контента под ключ,31000.00,3,12700.00
Настройка корпоративного портала,31500.00,2,8800.00
