name,cost,duration_days,prepayment
Оптимизация микросервисной архитектуры (POC),246500.00,22,103100.00
Аудит корпоративного портала (MVP),253000.00,22,123900.00
Оптимизация DevOps-пайплайна (SaaS),258500.00,24,73700.00
Развёртывание корпоративного портала на основе существующего решения,258500.00,27,101400.00
Аудит DevOps-пайплайна (Enterprise),266500.00,31,89800.00
Тестирование нагрузочного тестирования (POC),273500.00,34,76000.00
Тестирование ERP-системы под ключ,273500.00,24,119400.00
Проектирование системы аналитики под ключ,276500.00,32,110400.00
Развёртывание DevOps-пайплайна (POC),282500.00,26,84100.00
Миграция чат-бота (Enterprise),287500.00,37,75800.00
Тестирование CRM-системы (Enterprise),299500.00,32,132900.00
Оптимизация системы мониторинга под ключ,303000.00,21,79100.00
Развёртывание DevOps-пайплайна с нуля,306500.00,37,103200.00
Внедрение системы аутентификации на основе существующего решения,316000.00,39,113400.00
Оптимизация API-сервиса под ключ,343500.00,38,103200.00
Развёртывание системы мониторинга (SaaS),343500.00,39,148400.00
Проектирование нагрузочного тестирования (SaaS),344500.00,38,124400.00
Тестирование сети доставки контента (POC),351500.00,27,168900.00
Тестирование облачной инфраструктуры,354000.00,33,117400.00
Развёртывание DevOps-пайплайна,354000.00,46,162700.00
Миграция системы резервного копирования (MVP),358500.00,26,114700.00
Интеграция системы управления задачами под ключ,359000.00,28,102000.00
Интеграция веб-приложения (MVP),361500.00,29,173500.00
Проектирование веб-приложения под ключ,363000.00,32,129700.00
Миграция микросервисной архитектуры на основе существующего решения,372000.00,31,106300.00
Оптимизация API-сервиса (MVP),378000.00,43,120100.00
Миграция панели администратора (MVP),384500.00,31,192100.00
Проектирование системы резервного копирования,399000.00,43,142600.00
Проектирование DevOps-пайплайна с нуля,402000.00,33,160500.00
Интеграция платёжного модуля с нуля,410500.00,46,157800.00
Проектирование мобильного приложения с нуля,419500.00,35,134000.00
Оптимизация сети доставки контента (SaaS),420000.00,42,205500.00
Оптимизация облачной инфраструктуры,422000.00,52,184500.00
Внедрение базы данных (SaaS),437500.00,47,128000.00
Проектирование веб-приложения (POC),442500.00,56,133800.00
Оптимизация нагрузочного тестирования (POC),443000.00,52,169800.00
Оптимизация системы резервного копирования (Enterprise),457000.00,42,116100.00
Миграция веб-приложения на основе существующего решения,469500.00,55,125500.00
Миграция нагрузочного тестирования под ключ,473500.00,47,213700.00
Проектирование системы аутентификации (Enterprise),476000.00,41,197700.00
Интеграция базы данных (Enterprise),477000.00,48,152000.00
Разработка нагрузочного тестирования (SaaS),478500.00,43,172800.00
Миграция системы управления задачами (POC),486500.00,57,220800.00
Развёртывание ERP-системы под ключ,500500.00,47,139000.00
Развёртывание системы аналитики (SaaS),501500.00,62,243100.00
Развёртывание сети доставки контента с нуля,505500.00,62,217600.00
Внедрение микросервисной архитектуры с нуля,517500.00,39,223300.00
Проектирование системы аналитики,530000.00,66,156500.00
Развёртывание системы аутентификации с нуля,530000.00,43,233100.00
Развёртывание платёжного модуля (POC),532500.00,68,230500.00
Внедрение системы аналитики под ключ,535000.00,45,202300.00
Миграция ERP-системы,536500.00,43,210500.00
Развёртывание системы управления задачами под ключ,540000.00,44,140200.00
Внедрение чат-бота (SaaS),545500.00,48,190700.00
Развёртывание чат-бота под ключ,556000.00,71,145900.00
Интеграция корпоративного портала (POC),562500.00,66,229500.00
Развёртывание системы резервного копирования на основе существующего решения,575000.00,49,180000.00
Проектирование чат-бота,584500.00,67,189800.00
Развёртывание системы резервного копирования с нуля,584500.00,41,280900.00
Внедрение сети доставки контента с нуля,587000.00,69,159000.00
Проектирование базы данных с нуля,588000.00,64,158000.00
Проектирование мобильного приложения с нуля,590000.00,71,225500.00
Внедрение ERP-системы (Enterprise),624500.00,70,244000.00
Разработка микросервисной архитектуры (SaaS),638500.00,56,235600.00
Миграция CRM-системы (POC),639500.00,72,313600.00
Внедрение ERP-системы (Enterprise),646500.00,81,294000.00
Проектирование API-сервиса,656500.00,72,327100.00
Проектирование системы управления задачами (POC),664000.00,76,310000.00
Миграция платёжного модуля под ключ,666000.00,79,309000.00
Разработка панели администратора под ключ,671500.00,66,225900.00
Внедрение системы аутентификации с нуля,672000.00,84,323600.00
Внедрение ERP-системы (SaaS),694500.00,87,264500.00
Проектирование системы резервного копирования (Enterprise),707000.00,84,278500.00
Проектирование базы данных (MVP),712000.00,59,350700.00
Проектирование API-сервиса с нуля,720500.00,80,290500.00
Проектирование системы мониторинга (MVP),722500.00,74,329200.00
Проектирование CRM-системы (MVP),724500.00,60,314500.00
Внедрение системы аналитики (POC),741500.00,87,246400.00
Миграция системы аналитики с нуля,742000.00,92,300200.00
Внедрение платёжного модуля на основе существующего решения,743000.00,82,201100.00
Внедрение нагрузочного тестирования (SaaS),750500.00,97,342500.00
Миграция нагрузочного тестирования,758000.00,59,340200.00
Миграция системы аналитики (MVP),759500.00,84,316200.00
Интеграция мобильного приложения (SaaS),759500.00,75,344500.00
Миграция системы управления задачами (POC),767500.00,66,245700.00
Интеграция системы мониторинга (SaaS),801000.00,72,328100.00
Разработка API-сервиса с нуля,802500.00,61,233800.00
Интеграция веб-приложения под ключ,806000.00,100,310700.00
Внедрение базы данных на основе существующего решения,813000.00,71,206700.00
Внедрение CRM-системы на основе существующего решения,816500.00,102,336800.00
Миграция API-сервиса (SaaS),846500.00,90,407200.00
Разработка системы резервного копирования (POC),855000.00,92,270900.00
Интеграция платёжного модуля под ключ,856500.00,81,357000.00
Интеграция CRM-системы (POC),868000.00,74,263300.00
Интеграция мобильного приложения (MVP),899000.00,87,297100.00
Внедрение панели администратора на основе существующего решения,909000.00,102,265600.00
Разработка чат-бота (Enterprise),951000.00,101,326900.00
Внедрение системы аутентификации,967500.00,104,353600.00
Интеграция DevOps-пайплайна с нуля,990500.00,107,272800.00
Разработка CRM-системы (MVP),998500.00,89,461600.00
Интеграция микросервисной архитектуры,1023500.00,82,338100.00
Разработка мобильного приложения на основе существующего решения,1033000.00,88,301200.00
Разработка микросервисной архитектуры (MVP),1041000.00,93,289600.00
Интеграция чат-бота с нуля,1100000.00,142,317000.00
Интеграция веб-приложения с нуля,1129500.00,90,417100.00
Разработка DevOps-пайплайна (SaaS),1155000.00,147,310100.00
Внедрение облачной инфраструктуры (MVP),1183000.00,146,319100.00
Разработка системы резервного копирования (SaaS),1210000.00,93,329400.00
Разработка системы резервного копирования (Enterprise),1219500.00,120,359600.00
Внедрение чат-бота (POC),1255500.00,99,432500.00
Разработка нагрузочного тестирования на основе существующего решения,1317500.00,108,545600.00
Внедрение панели администратора,1362500.00,160,666500.00
Разработка ERP-системы под ключ,1380000.00,110,632600.00
Внедрение облачной инфраструктуры на основе существующего решения,1397500.00,181,588200.00
Внедрение системы аутентификации (SaaS),1445500.00,171,636200.00
Разработка ERP-системы (MVP),1453000.00,129,706000.00
Внедрение микросервисной архитектуры на основе существующего решения,1466000.00,114,452100.00
Внедрение мобильного приложения (Enterprise),1477000.00,163,394900.00
Разработка системы аутентификации (SaaS),1515000.00,193,659900.00
Разработка системы мониторинга с нуля,1529000.00,180,446100.00
Разработка системы мониторинга (POC),1762500.00,181,774700.00
Разработка сети доставки контента,1921000.00,169,855900.00
Разработка панели администратора под ключ,1947500.00,249,843800.00
