name,cost,duration_days,prepayment
Консультация мобильного приложения с нуля,13000.00,1,4700.00
Консультация сети доставки контента с нуля,13000.00,1,4800.00
Сопровождение системы управления задачами (MVP),13000.00,1,4800.00
Консультация сети доставки контента под ключ,13000.00,1,5000.00
Настройка базы данных,13000.00,1,5200.00
Сопровождение корпоративного портала (POC),13000.00,1,5600.00
Настройка облачной инфраструктуры (SaaS),13000.00,1,5900.00
Настройка сети доставки контента (POC),13000.00,1,6400.00
Консультация панели администратора под ключ,13500.00,1,3500.00
Консультация системы аутентификации (MVP),13500.00,1,3600.00
Настройка веб-приложения на основе существующего решения,13500.00,1,3900.00
Консультация базы данных (MVP),13500.00,1,4000.00
Сопровождение облачной инфраструктуры на основе существующего решения,13500.00,1,4300.00
Консультация системы мониторинга (SaaS),13500.00,1,4800.00
Настройка DevOps-пайплайна,13500.00,1,5000.00
Настройка системы аналитики (POC),13500.00,2,5000.00
Консультация микросервисной архитектуры на основе существующего решения,13500.00,2,5200.00
Консультация облачной инфраструктуры с нуля,13500.00,1,5500.00
Консультация системы управления задачами с нуля,13500.00,1,5500.00
Консультация базы данных (MVP),13500.00,1,6000.00
Консультация панели администратора (POC),13500.00,1,6500.00
Консультация панели администратора (POC),13500.00,1,6600.00
Сопровождение системы резервного копирования на основе существующего решения,14000.00,1,3600.00
Сопровождение DevOps-пайплайна (SaaS),14000.00,2,3700.00
Настройка системы аналитики (POC),14000.00,1,3900.00
Консультация чат-бота (MVP),14000.00,1,4300.00
Консультация корпоративного портала (Enterprise),14000.00,2,4800.00
Консультация ERP-системы,14000.00,1,4900.00
Настройка веб-приложения (SaaS),14000.00,2,6500.00
Консультация корпоративного портала на основе существующего решения,14500.00,2,3700.00
Консультация сети доставки контента (POC),14500.00,2,3800.00
Сопровождение мобильного приложения на основе существующего решения,14500.00,1,4300.00
Консультация API-сервиса на основе существующего решения,14500.00,2,4800.00
Консультация нагрузочного тестирования,14500.00,2,4900.00
Сопровождение CRM-системы (SaaS),14500.00,2,4900.00
Настройка микросервисной архитектуры под ключ,14500.00,2,5100.00
Консультация сети доставки контента на основе существующего решения,14500.00,1,5200.00
Консультация базы данных (Enterprise),14500.00,1,5300.00
Консультация чат-бота (POC),14500.00,2,5700.00
Консультация микросервисной архитектуры на основе существующего решения,14500.00,2,5900.00
Сопровождение CRM-системы с нуля,14500.00,1,6000.00
Настройка DevOps-пайплайна на основе существующего решения,14500.00,1,6200.00
Настройка DevOps-пайплайна (MVP),14500.00,2,6400.00
Сопровождение системы аутентификации (SaaS),14500.00,2,6600.00
Консультация нагрузочного тестирования (MVP),14500.00,1,6900.00
Настройка микросервисной архитектуры (MVP),14500.00,2,7200.00
Сопровождение CRM-системы с нуля,15000.00,2,3800.00
Сопровождение корпоративного портала (MVP),15000.00,2,3800.00
Консультация системы резервного копирования (MVP),15000.00,1,4500.00
Сопровождение веб-приложения (Enterprise),15000.00,1,4900.00
Сопровождение микросервисной архитектуры (MVP),15000.00,1,5400.00
Сопровождение платёжного модуля (Enterprise),15000.00,1,6300.00
Сопровождение системы управления задачами (POC),15000.00,2,6300.00
Настройка чат-бота,15000.00,1,6800.00
Настройка CRM-системы (MVP),15000.00,2,7000.00
Настройка системы мониторинга под ключ,15000.00,1,7300.00
Сопровождение системы мониторинга (POC),15000.00,2,7400.00
Консультация панели администратора с нуля,15500.00,1,4300.00
Консультация системы резервного копирования (SaaS),15500.00,2,4500.00
Сопровождение системы аутентификации (SaaS),15500.00,1,4800.00
Консультация системы аналитики (MVP),15500.00,1,4900.00
Сопровождение корпоративного портала (Enterprise),15500.00,2,5300.00
Консультация панели администратора под ключ,15500.00,2,5700.00
Аудит системы управления задачами (Enterprise),15500.00,1,6100.00
Аудит API-сервиса,15500.00,1,6700.00
Консультация системы мониторинга,15500.00,2,6800.00
Консультация панели администратора под ключ,16000.00,1,4100.00
Консультация веб-приложения с нуля,16000.00,1,4400.00
Консультация облачной инфраструктуры (Enterprise),16000.00,2,4400.00
Аудит базы данных,16000.00,1,4700.00
Консультация системы управления задачами,16000.00,2,4900.00
Консультация мобильного приложения (Enterprise),16000.00,2,5200.00
Консультация DevOps-пайплайна с нуля,16000.00,2,5500.00
Настройка корпоративного портала под ключ,16000.00,1,6300.00
Консультация системы мониторинга с нуля,16000.00,2,6400.00
Консультация CRM-системы под ключ,16000.00,2,6700.00
Сопровождение системы аналитики под ключ,16000.00,2,6900.00
Настройка DevOps-пайплайна (SaaS),16000.00,2,7000.00
Консультация облачной инфраструктуры (MVP),16000.00,1,7600.00
Сопровождение базы данных (POC),16500.00,2,4200.00
Консультация микросервисной архитектуры (MVP),16500.00,1,4500.00
Аудит облачной инфраструктуры (SaaS),16500.00,1,4600.00
Консультация базы данных под ключ,16500.00,2,4600.00
Консультация системы управления задачами под ключ,16500.00,2,4600.00
Консультация облачной инфраструктуры (MVP),16500.00,1,4700.00
Аудит ERP-системы,16500.00,1,4800.00
Консультация системы аналитики на основе существующего решения,16500.00,2,5200.00
Консультация мобильного приложения на основе существующего решения,16500.00,2,5800.00
Консультация системы аутентификации (SaaS),16500.00,2,5800.00
Сопровождение API-сервиса (POC),16500.00,2,6600.00
Консультация облачной инфраструктуры (SaaS),16500.00,1,6700.00
Сопровождение системы управления задачами (SaaS),16500.00,2,6800.00
Консультация корпоративного портала (Enterprise),16500.00,1,6900.00
Настройка системы резервного копирования (MVP),16500.00,1,6900.00
Аудит системы управления задачами (MVP),16500.00,2,8000.00
Консультация DevOps-пайплайна (SaaS),17000.00,1,4500.00
Настройка веб-приложения (SaaS),17000.00,2,4600.00
Сопровождение микросервисной архитектуры с нуля,17000.00,2,6000.00
Сопровождение чат-бота под ключ,17000.00,2,6100.00
Настройка сети доставки контента под ключ,17000.00,2,6500.00
Настройка CRM-системы,17000.00,2,6700.00
Консультация базы данных (POC),17000.00,1,6900.00
Настройка облачной инфраструктуры (POC),17000.00,2,7400.00
Консультация корпоративного портала с нуля,17000.00,1,7800.00
Настройка ERP-системы (SaaS),17000.00,2,8500.00
Сопровождение облачной инфраструктуры под ключ,17500.00,1,4500.00
Сопровождение DevOps-пайплайна под ключ,17500.00,1,4600.00
Сопровождение облачной инфраструктуры под ключ,17500.00,2,5100.00
Консультация системы мониторинга (MVP),17500.00,2,5200.00
Консультация микросервисной архитектуры (SaaS),17500.00,1,5400.00
Консультация ERP-системы (SaaS),17500.00,2,5700.00
Настройка CRM-системы (MVP),17500.00,2,5900.00
Консультация CRM-системы на основе существующего решения,17500.00,1,6000.00
Настройка корпоративного портала (MVP),17500.00,2,6000.00
Сопровождение базы данных (Enterprise),17500.00,2,6700.00
Настройка облачной инфраструктуры с нуля,17500.00,1,6800.00
Консультация веб-приложения (Enterprise),17500.00,2,6900.00
Консультация мобильного приложения,17500.00,2,7300.00
Аудит базы данных (Enterprise),17500.00,1,7400.00
Настройка ERP-системы,17500.00,2,7500.00
Сопровождение DevOps-пайплайна на основе существующего решения,17500.00,2,7500.00
Настройка CRM-системы на основе существующего решения,17500.00,2,7600.00
Настройка мобильного приложения на основе существующего решения,17500.00,1,7900.00
Настройка облачной инфраструктуры (POC),17500.00,2,8000.00
Настройка системы аналитики (POC),17500.00,2,8100.00
Настройка API-сервиса,17500.00,2,8500.00
Сопровождение API-сервиса (Enterprise),17500.00,2,8600.00
Консультация облачной инфраструктуры (SaaS),17500.00,2,8700.00
Сопровождение базы данных,18000.00,1,4800.00
Консультация чат-бота (SaaS),18000.00,2,5500.00
Аудит облачной инфраструктуры с нуля,18000.00,2,6100.00
Аудит системы управления задачами (SaaS),18000.00,1,6200.00
Консультация DevOps-пайплайна (SaaS),18000.00,2,6200.00
Сопровождение системы аналитики под ключ,18000.00,2,6200.00
Сопровождение системы аутентификации под ключ,18000.00,2,6400.00
Консультация чат-бота (POC),18000.00,1,6700.00
Консультация веб-приложения с нуля,18000.00,2,7300.00
Аудит CRM-системы (POC),18000.00,2,7400.00
Настройка системы аналитики на основе существующего решения,18000.00,2,8800.00
Аудит ERP-системы (POC),18000.00,2,8900.00
Консультация сети доставки контента,18500.00,2,5100.00
Консультация DevOps-пайплайна,18500.00,1,5200.00
Консультация CRM-системы,18500.00,1,6000.00
Консультация сети доставки контента (MVP),18500.00,1,6200.00
Сопровождение CRM-системы (MVP),18500.00,2,6200.00
Консультация чат-бота (POC),18500.00,1,6700.00
Консультация сети доставки контента под ключ,18500.00,2,7800.00
Консультация базы данных под ключ,18500.00,2,7900.00
Консультация нагрузочного тестирования (MVP),18500.00,2,7900.00
Консультация системы управления задачами,18500.00,2,8500.00
Сопровождение платёжного модуля (Enterprise),19000.00,2,5900.00
Сопровождение микросервисной архитектуры на основе существующего решения,19000.00,2,6100.00
Настройка платёжного модуля на основе существующего решения,19000.00,1,6800.00
Консультация системы резервного копирования на основе существующего решения,19000.00,2,6900.00
Сопровождение системы аналитики,19000.00,2,7300.00
Сопровождение облачной инфраструктуры с нуля,19000.00,2,7600.00
Консультация чат-бота (SaaS),19000.00,2,7800.00
Консультация облачной инфраструктуры под ключ,19000.00,2,8100.00
Аудит чат-бота (SaaS),19000.00,2,8400.00
Аудит панели администратора на основе существующего решения,19000.00,2,8500.00
Аудит корпоративного портала (POC),19000.00,2,9000.00
Аудит нагрузочного тестирования (POC),19000.00,2,9200.00
Аудит ERP-системы,19000.00,2,9400.00
Сопровождение корпоративного портала на основе существующего решения,19000.00,1,9400.00
Консультация сети доставки контента (SaaS),19500.00,2,4900.00
Настройка нагрузочного тестирования (POC),19500.00,2,4900.00
Консультация системы управления задачами (POC),19500.00,2,5100.00
Настройка системы мониторинга (Enterprise),19500.00,2,5300.00
Аудит платёжного модуля (POC),19500.00,2,6100.00
Аудит панели администратора (Enterprise),19500.00,2,6200.00
Настройка системы аналитики (POC),19500.00,2,6500.00
Консультация ERP-системы (MVP),19500.00,2,6900.00
Консультация мобильного приложения (SaaS),19500.00,2,7600.00
Консультация базы данных (Enterprise),19500.00,2,7700.00
Аудит чат-бота на основе существующего решения,19500.00,2,8600.00
Консультация базы данных (MVP),19500.00,2,8800.00
Аудит системы мониторинга на основе существующего решения,19500.00,2,9400.00
Аудит облачной инфраструктуры (SaaS),20000.00,2,5400.00
Настройка нагрузочного тестирования (POC),20000.00,2,6500.00
Настройка системы аналитики (SaaS),20000.00,2,6500.00
Настройка мобильного приложения (Enterprise),20000.00,1,6900.00
Консультация DevOps-пайплайна,20000.00,2,7200.00
Сопровождение ERP-системы (Enterprise),20000.00,2,7200.00
Консультация веб-приложения (MVP),20000.00,2,7300.00
Сопровождение микросервисной архитектуры (Enterprise),20000.00,2,8000.00
Сопровождение веб-приложения (SaaS),20000.00,2,8300.00
Сопровождение корпоративного портала (Enterprise),20000.00,2,8300.00
Аудит DevOps-пайплайна под ключ,20000.00,2,9000.00
Настройка системы управления задачами,20000.00,2,9200.00
Настройка системы управления задачами (SaaS),20000.00,2,9300.00
Сопровождение DevOps-пайплайна с нуля,20000.00,2,9700.00
Консультация ERP-системы (POC),20500.00,3,5500.00
Настройка системы мониторинга с нуля,20500.00,1,5500.00
Настройка корпоративного портала на основе существующего решения,20500.00,2,6500.00
Сопровождение DevOps-пайплайна (SaaS),20500.00,3,6700.00
Настройка системы аутентификации (MVP),20500.00,2,7000.00
Сопровождение системы управления задачами (SaaS),20500.00,2,7300.00
Консультация веб-приложения (SaaS),20500.00,2,7500.00
Аудит платёжного модуля (SaaS),20500.00,2,7600.00
Настройка системы аутентификации,20500.00,2,7600.00
Аудит облачной инфраструктуры на основе существующего решения,20500.00,2,8300.00
Сопровождение CRM-системы (POC),20500.00,2,9000.00
Тестирование панели администратора (Enterprise),20500.00,2,9600.00
Консультация DevOps-пайплайна (MVP),20500.00,2,10000.00
Консультация сети доставки контента (MVP),20500.00,2,10200.00
Тестирование облачной инфраструктуры под ключ,21000.00,2,5300.00
Сопровождение корпоративного портала (MVP),21000.00,2,5700.00
Консультация системы управления задачами,21000.00,3,5900.00
Настройка платёжного модуля (Enterprise),21000.00,2,6100.00
Настройка API-сервиса (MVP),21000.00,3,6800.00
Сопровождение CRM-системы (Enterprise),21000.00,2,6900.00
Консультация корпоративного портала,21000.00,2,7000.00
Тестирование микросервисной архитектуры (POC),21000.00,3,7500.00
Консультация системы аутентификации под ключ,21000.00,2,8800.00
Консультация системы мониторинга (MVP),21000.00,2,8900.00
Сопровождение платёжного модуля (POC),21000.00,2,9100.00
Консультация системы мониторинга под ключ,21000.00,2,9200.00
Сопровождение корпоративного портала (SaaS),21000.00,2,9500.00
Сопровождение микросервисной архитектуры,21000.00,2,9900.00
Сопровождение системы аналитики (POC),21500.00,2,5500.00
Тестирование базы данных (SaaS),21500.00,2,6500.00
Консультация системы управления задачами (SaaS),21500.00,2,6700.00
Консультация API-сервиса (POC),21500.00,3,7100.00
Консультация мобильного приложения (Enterprise),21500.00,3,7300.00
Консультация системы управления задачами под ключ,21500.00,2,7500.00
Консультация ERP-системы с нуля,21500.00,2,7800.00
Аудит корпоративного портала (SaaS),21500.00,2,7900.00
Консультация панели администратора на основе существующего решения,21500.00,2,7900.00
Тестирование системы резервного копирования (Enterprise),21500.00,3,7900.00
Консультация системы аналитики на основе существующего решения,21500.00,2,8300.00
Настройка DevOps-пайплайна с нуля,21500.00,2,8300.00
Консультация платёжного модуля (Enterprise),21500.00,2,8500.00
Сопровождение API-сервиса (SaaS),21500.00,2,8500.00
Консультация веб-приложения (SaaS),21500.00,2,8900.00
Консультация нагрузочного тестирования на основе существующего решения,21500.00,2,10000.00
Консультация корпоративного портала (MVP),22000.00,2,5700.00
Консультация CRM-системы под ключ,22000.00,3,5900.00
Сопровождение системы аутентификации на основе существующего решения,22000.00,3,6100.00
Сопровождение сети доставки контента (SaaS),22000.00,3,6400.00
Настройка микросервисной архитектуры (POC),22000.00,2,6700.00
Тестирование платёжного модуля на основе существующего решения,22000.00,2,6800.00
Консультация сети доставки контента на основе существующего решения,22000.00,2,7100.00
Настройка веб-приложения,22000.00,2,7100.00
Сопровождение чат-бота,22000.00,2,7200.00
Консультация системы аналитики (MVP),22000.00,2,8300.00
Консультация платёжного модуля с нуля,22000.00,3,8500.00
Консультация системы аутентификации с нуля,22000.00,3,8600.00
Тестирование корпоративного портала под ключ,22000.00,2,9000.00
Настройка системы аналитики (POC),22000.00,3,9300.00
Консультация системы аутентификации (SaaS),22000.00,2,10200.00
Консультация базы данных (SaaS),22000.00,2,10400.00
Консультация системы аналитики (MVP),22000.00,2,10400.00
Консультация мобильного приложения на основе существующего решения,22000.00,2,10500.00
Консультация корпоративного портала,22500.00,3,5900.00
Сопровождение сети доставки контента,22500.00,2,6100.00
Консультация API-сервиса (MVP),22500.00,2,6200.00
Консультация системы резервного копирования с нуля,22500.00,2,6400.00
Тестирование облачной инфраструктуры (SaaS),22500.00,3,6400.00
Консультация ERP-системы (SaaS),22500.00,2,7100.00
Тестирование корпоративного портала (Enterprise),22500.00,2,7100.00
Консультация системы управления задачами под ключ,22500.00,3,7500.00
Сопровождение базы данных на основе существующего решения,22500.00,2,8800.00
Аудит ERP-системы на основе существующего решения,22500.00,2,9000.00
Настройка системы мониторинга,22500.00,3,10000.00
Аудит системы резервного копирования,22500.00,3,10100.00
Консультация нагрузочного тестирования под ключ,22500.00,2,10400.00
Консультация CRM-системы на основе существующего решения,22500.00,3,10900.00
Настройка системы управления задачами (POC),22500.00,2,11100.00
Аудит системы мониторинга на основе существующего решения,23000.00,3,5800.00
Тестирование платёжного модуля (SaaS),23000.00,3,5800.00
Консультация веб-приложения,23000.00,2,6000.00
Консультация сети доставки контента (MVP),23000.00,3,7100.00
Консультация нагрузочного тестирования на основе существующего решения,23000.00,3,7700.00
Сопровождение системы аутентификации на основе существующего решения,23000.00,2,7800.00
Тестирование системы управления задачами (SaaS),23000.00,3,7800.00
Консультация чат-бота с нуля,23000.00,3,8200.00
Сопровождение чат-бота на основе существующего решения,23000.00,2,8500.00
Аудит веб-приложения (Enterprise),23000.00,2,8700.00
Сопровождение веб-приложения,23000.00,2,8800.00
Сопровождение системы аналитики (POC),23000.00,3,8900.00
Тестирование DevOps-пайплайна с нуля,23000.00,2,9200.00
Консультация ERP-системы (MVP),23000.00,2,10800.00
Консультация мобильного приложения (Enterprise),23000.00,3,10800.00
Тестирование системы управления задачами (POC),23500.00,3,6200.00
Аудит системы аутентификации (MVP),23500.00,2,6800.00
Консультация платёжного модуля на основе существующего решения,23500.00,2,6900.00
Аудит CRM-системы с нуля,23500.00,2,7100.00
Тестирование системы резервного копирования (Enterprise),23500.00,2,7300.00
Консультация DevOps-пайплайна (Enterprise),23500.00,2,8200.00
Консультация системы мониторинга под ключ,23500.00,2,8900.00
Консультация CRM-системы (MVP),23500.00,3,9100.00
Консультация чат-бота на основе существующего решения,23500.00,2,9200.00
Сопровождение ERP-системы на основе существующего решения,23500.00,2,10600.00
Консультация CRM-системы с нуля,23500.00,3,11000.00
Настройка чат-бота с нуля,23500.00,2,11100.00
Аудит системы мониторинга под ключ,24000.00,3,6200.00
Консультация системы мониторинга под ключ,24000.00,3,6500.00
Сопровождение корпоративного портала (Enterprise),24000.00,2,7100.00
Сопровождение системы аналитики (Enterprise),24000.00,3,8100.00
Консультация сети доставки контента с нуля,24000.00,2,8900.00
Настройка системы резервного копирования (Enterprise),24000.00,3,9200.00
Сопровождение ERP-системы (Enterprise),24000.00,2,9200.00
Аудит нагрузочного тестирования (MVP),24000.00,2,10200.00
Консультация корпоративного портала (POC),24000.00,2,11300.00
Сопровождение API-сервиса на основе существующего решения,24500.00,2,7400.00
Тестирование системы аналитики,24500.00,2,7500.00
Аудит мобильного приложения на основе существующего решения,24500.00,3,7700.00
Аудит микросервисной архитектуры (SaaS),24500.00,3,8100.00
Настройка микросервисной архитектуры под ключ,24500.00,3,8300.00
Сопровождение системы аутентификации с нуля,24500.00,3,8600.00
Консультация API-сервиса (Enterprise),24500.00,3,9000.00
Консультация базы данных (Enterprise),24500.00,2,10000.00
Настройка панели администратора под ключ,24500.00,2,10300.00
Консультация панели администратора под ключ,24500.00,3,10500.00
Настройка облачной инфраструктуры (SaaS),24500.00,3,10800.00
Настройка API-сервиса под ключ,24500.00,2,11000.00
Консультация микросервисной архитектуры на основе существующего решения,24500.00,3,11200.00
Консультация CRM-системы (MVP),24500.00,2,11400.00
Настройка системы мониторинга (SaaS),24500.00,2,11600.00
Консультация чат-бота (POC),24500.00,2,12100.00
Сопровождение чат-бота (POC),24500.00,3,12200.00
Консультация мобильного приложения (POC),25000.00,2,6500.00
Тестирование чат-бота (Enterprise),25000.00,2,6600.00
Сопровождение корпоративного портала (SaaS),25000.00,3,6700.00
Консультация мобильного приложения (Enterprise),25000.00,3,6800.00
Аудит CRM-системы (SaaS),25000.00,2,7300.00
Настройка платёжного модуля под ключ,25000.00,2,10300.00
Оптимизация мобильного приложения (SaaS),25000.00,2,12000.00
Консультация системы аутентификации,25500.00,2,6500.00
Аудит сети доставки контента (Enterprise),25500.00,3,6600.00
Сопровождение системы аналитики на основе существующего решения,25500.00,2,7600.00
Консультация системы управления задачами с нуля,25500.00,2,8000.00
Тестирование системы аналитики (MVP),25500.00,2,8600.00
Настройка системы аутентификации на основе существующего решения,25500.00,3,9400.00
Консультация облачной инфраструктуры под ключ,25500.00,3,10100.00
Настройка системы аналитики,25500.00,3,10100.00
Сопровождение DevOps-пайплайна (Enterprise),25500.00,2,11000.00
Оптимизация системы аналитики (MVP),25500.00,3,11300.00
Консультация облачной инфраструктуры на основе существующего решения,25500.00,3,11500.00
Оптимизация системы мониторинга (MVP),25500.00,2,11500.00
Консультация системы резервного копирования (Enterprise),26000.00,2,6500.00
Консультация мобильного приложения на основе существующего решения,26000.00,2,7400.00
Консультация базы данных (MVP),26000.00,3,7500.00
Консультация облачной инфраструктуры на основе существующего решения,26000.00,3,7500.00
Настройка системы аналитики под ключ,26000.00,2,8000.00
Сопровождение системы мониторинга (Enterprise),26000.00,2,8700.00
Консультация нагрузочного тестирования на основе существующего решения,26000.00,3,8900.00
Настройка API-сервиса с нуля,26000.00,3,8900.00
Сопровождение чат-бота (POC),26000.00,3,9500.00
Тестирование базы данных с нуля,26000.00,3,9800.00
Консультация системы управления задачами под ключ,26000.00,2,11200.00
Консультация системы резервного копирования (MVP),26000.00,3,11300.00
Оптимизация мобильного приложения на основе существующего решения,26000.00,3,11500.00
Аудит платёжного модуля,26000.00,3,11600.00
Консультация DevOps-пайплайна,26000.00,2,11600.00
Консультация мобильного приложения под ключ,26000.00,3,11800.00
Настройка системы резервного копирования на основе существующего решения,26000.00,3,12000.00
Настройка нагрузочного тестирования (SaaS),26000.00,3,12800.00
Настройка облачной инфраструктуры (MVP),26000.00,2,12800.00
Сопровождение системы мониторинга с нуля,26000.00,3,12900.00
