name,cost,duration_days,prepayment
Внедрение мобильного приложения (Enterprise),1309500.00,140,448700.00
Консультация сети доставки контента (SaaS),32500.00,3,14100.00
Оптимизация корпоративного портала,317000.00,37,85100.00
Аудит системы управления задачами на основе существующего решения,17000.00,1,7500.00
Сопровождение DevOps-пайплайна (SaaS),21500.00,3,6100.00
Разработка сети доставки контента (MVP),1633000.00,190,468200.00
Тестирование базы данных (MVP),267000.00,26,80300.00
Проектирование DevOps-пайплайна под ключ,152000.00,17,39900.00
Сопровождение системы аналитики (MVP),33000.00,3,10200.00
Настройка API-сервиса на основе существующего решения,181500.00,18,78300.00
Тестирование системы мониторинга на основе существующего решения,234000.00,26,81600.00
Разработка веб-приложения с нуля,79000.00,7,24400.00
Аудит системы аналитики с нуля,261000.00,33,67300.00
Тестирование CRM-системы (SaaS),168000.00,12,65200.00
Разработка системы управления задачами (SaaS),1911500.00,152,917700.00
Внедрение CRM-системы с нуля,898000.00,90,250300.00
Проектирование системы управления задачами на основе существующего решения,385000.00,33,172900.00
Миграция DevOps-пайплайна на основе существующего решения,873500.00,98,415800.00
Разработка чат-бота с нуля,1731500.00,130,613300.00
Тестирование CRM-системы под ключ,214500.00,21,106700.00
Оптимизация микросервисной архитектуры на основе существующего решения,445000.00,52,192300.00
Аудит нагрузочного тестирования на основе существующего решения,64000.00,7,21500.00
Консультация API-сервиса (MVP),46500.00,4,13500.00
Сопровождение системы резервного копирования (SaaS),117500.00,11,39000.00
Развёртывание корпоративного портала (MVP),506500.00,49,134800.00
Проектирование чат-бота с нуля,97500.00,7,24600.00
Развёртывание системы аутентификации под ключ,143000.00,13,69500.00
Настройка облачной инфраструктуры (MVP),39500.00,5,16400.00
Миграция чат-бота на основе существующего решения,457000.00,36,154400.00
Тестирование ERP-системы под ключ,387500.00,29,175500.00
Консультация DevOps-пайплайна (MVP),58500.00,7,16800.00
Миграция системы аутентификации (POC),675500.00,79,175500.00
Сопровождение системы управления задачами (MVP),36500.00,4,12300.00
Проектирование чат-бота под ключ,602000.00,75,192000.00
Миграция микросервисной архитектуры под ключ,870000.00,97,332000.00
Миграция ERP-системы под ключ,257000.00,21,88900.00
Аудит ERP-системы (POC),233500.00,30,104000.00
Консультация API-сервиса (MVP),31000.00,2,10500.00
Сопровождение системы управления задачами (Enterprise),84000.00,10,38300.00
Консультация ERP-системы на основе существующего решения,56500.00,5,16800.00
Миграция системы мониторинга на основе существующего решения,128500.00,17,61600.00
Проектирование панели администратора с нуля,128000.00,12,63800.00
Проектирование базы данных с нуля,181000.00,19,83000.00
Интеграция платёжного модуля,686000.00,70,269300.00
Разработка облачной инфраструктуры (POC),991000.00,81,408700.00
Консультация системы управления задачами с нуля,40000.00,3,17500.00
Сопровождение системы аналитики (Enterprise),23500.00,2,11500.00
Сопровождение облачной инфраструктуры (POC),88000.00,9,37400.00
Интеграция API-сервиса (MVP),139500.00,12,39300.00
Развёртывание платёжного модуля с нуля,296000.00,24,112600.00
Внедрение микросервисной архитектуры (Enterprise),752500.00,65,328600.00
Сопровождение системы мониторинга,73500.00,8,31600.00
Сопровождение базы данных на основе существующего решения,94500.00,11,31300.00
Оптимизация ERP-системы на основе существующего решения,291500.00,21,138100.00
Разработка DevOps-пайплайна (POC),1170500.00,110,545900.00
Сопровождение ERP-системы (SaaS),11000.00,1,2900.00
Интеграция базы данных на основе существующего решения,764000.00,62,234700.00
Сопровождение системы управления задачами (SaaS),72000.00,5,19100.00
Интеграция платёжного модуля (POC),903000.00,117,312900.00
Миграция системы управления задачами (Enterprise),290000.00,37,91200.00
Проектирование базы данных (POC),623000.00,53,199600.00
Настройка веб-приложения под ключ,38000.00,3,17300.00
Сопровождение веб-приложения (SaaS),54500.00,7,17200.00
Аудит базы данных (POC),21000.00,2,5300.00
Сопровождение базы данных с нуля,101500.00,11,44600.00
Сопровождение системы аналитики под ключ,41000.00,4,12000.00
Разработка DevOps-пайплайна (Enterprise),256500.00,31,104200.00
Консультация CRM-системы (MVP),72000.00,8,18000.00
Интеграция нагрузочного тестирования (SaaS),260000.00,25,73200.00
Сопровождение платёжного модуля (SaaS),75000.00,6,19200.00
Внедрение сети доставки контента (MVP),734000.00,69,299400.00
Оптимизация панели администратора под ключ,102500.00,8,26500.00
Аудит панели администратора (POC),227000.00,29,110500.00
Сопровождение базы данных (MVP),94000.00,10,29200.00
Развёртывание чат-бота,278000.00,22,101300.00
Тестирование системы аутентификации (MVP),51000.00,5,24300.00
Внедрение чат-бота под ключ,1350500.00,165,351700.00
Тестирование микросервисной архитектуры (Enterprise),216000.00,16,98800.00
Тестирование чат-бота (Enterprise),134000.00,16,65600.00
Консультация системы мониторинга (MVP),30000.00,4,13600.00
Миграция микросервисной архитектуры (POC),855000.00,62,272300.00
Оптимизация сети доставки контента (SaaS),428500.00,49,207200.00
Тестирование корпоративного портала под ключ,155500.00,18,75600.00
Внедрение корпоративного портала (POC),1075500.00,109,387400.00
Аудит облачной инфраструктуры под ключ,67500.00,8,31200.00
Проектирование платёжного модуля (MVP),575000.00,73,263100.00
Настройка системы резервного копирования (Enterprise),86500.00,7,22900.00
Разработка системы мониторинга,507500.00,55,194000.00
Интеграция базы данных (POC),725500.00,55,193400.00
Сопровождение системы аналитики с нуля,115000.00,8,41500.00
Проектирование CRM-системы (MVP),762000.00,55,222700.00
Сопровождение нагрузочного тестирования под ключ,148000.00,10,73600.00
Сопровождение базы данных (Enterprise),29500.00,3,8900.00
Проектирование DevOps-пайплайна (MVP),570000.00,50,172400.00
Интеграция системы управления задачами (MVP),926500.00,71,254100.00
Развёртывание системы аутентификации (MVP),494500.00,51,237400.00
Внедрение корпоративного портала (Enterprise),203000.00,26,75900.00
Оптимизация системы управления задачами (POC),126000.00,11,44900.00
Сопровождение системы управления задачами,132000.00,9,43300.00
Интеграция чат-бота под ключ,513500.00,41,197300.00
Тестирование сети доставки контента (Enterprise),389500.00,43,118300.00
Консультация корпоративного портала с нуля,61000.00,5,25200.00
Внедрение ERP-системы (POC),780000.00,87,195000.00
Оптимизация ERP-системы на основе существующего решения,450500.00,33,149300.00
Тестирование базы данных с нуля,86500.00,11,37800.00
Проектирование DevOps-пайплайна (Enterprise),634000.00,76,178200.00
Оптимизация API-сервиса с нуля,159000.00,16,65200.00
Аудит системы аналитики,198000.00,24,71100.00
Тестирование корпоративного портала под ключ,117500.00,13,40600.00
Сопровождение CRM-системы (POC),32000.00,3,8700.00
Настройка корпоративного портала,125500.00,12,58400.00
Разработка системы аутентификации (MVP),166000.00,16,69100.00
Настройка корпоративного портала (SaaS),53500.00,6,26100.00
Развёртывание платёжного модуля (POC),510000.00,66,253000.00
Миграция сети доставки контента (SaaS),338000.00,33,132000.00
Тестирование микросервисной архитектуры под ключ,196000.00,21,76700.00
Проектирование платёжного модуля под ключ,126500.00,12,50800.00
Аудит мобильного приложения под ключ,146000.00,19,37800.00
Развёртывание системы мониторинга,231000.00,29,58100.00
Развёртывание корпоративного портала (Enterprise),126000.00,14,45800.00
Развёртывание системы аналитики под ключ,542000.00,65,239500.00
Сопровождение сети доставки контента (Enterprise),135500.00,14,47700.00
Миграция панели администратора под ключ,338500.00,40,89100.00
Сопровождение веб-приложения (SaaS),16000.00,2,5300.00
Развёртывание сети доставки контента (MVP),185000.00,21,74900.00
Разработка системы аутентификации,1234000.00,145,445300.00
Настройка платёжного модуля (POC),192000.00,23,56400.00
Проектирование платёжного модуля на основе существующего решения,304000.00,32,131500.00
Тестирование сети доставки контента (POC),77500.00,6,31900.00
Аудит API-сервиса с нуля,55500.00,7,26800.00
Сопровождение мобильного приложения с нуля,42000.00,3,13200.00
Проектирование нагрузочного тестирования (SaaS),762000.00,61,362000.00
Сопровождение системы резервного копирования (Enterprise),11500.00,1,5400.00
Разработка облачной инфраструктуры под ключ,952000.00,120,299700.00
Разработка системы резервного копирования,896500.00,85,418400.00
Миграция мобильного приложения (SaaS),249000.00,24,67700.00
Проектирование системы резервного копирования под ключ,670500.00,62,321800.00
Развёртывание чат-бота (MVP),527000.00,64,146100.00
Разработка веб-приложения (Enterprise),396000.00,42,152000.00
Оптимизация облачной инфраструктуры на основе существующего решения,352500.00,31,109900.00
Миграция платёжного модуля (MVP),433000.00,41,133900.00
Проектирование чат-бота (Enterprise),184000.00,21,90600.00
Сопровождение облачной инфраструктуры,93500.00,8,30000.00
Настройка сети доставки контента,105500.00,7,39700.00
Оптимизация системы мониторинга (MVP),350500.00,30,104400.00
Миграция нагрузочного тестирования (Enterprise),503000.00,57,244100.00
Тестирование системы аутентификации (SaaS),120500.00,9,56100.00
Тестирование CRM-системы (SaaS),198000.00,14,71900.00
Консультация ERP-системы (Enterprise),23500.00,3,6100.00
Оптимизация сети доставки контента (POC),494000.00,57,219900.00
Консультация системы мониторинга (Enterprise),70500.00,6,19500.00
Консультация сети доставки контента (SaaS),16500.00,2,4300.00
Внедрение мобильного приложения (Enterprise),636500.00,56,251500.00
Разработка DevOps-пайплайна под ключ,1709500.00,209,848900.00
Разработка корпоративного портала (POC),1101000.00,119,388300.00
Оптимизация платёжного модуля (POC),213500.00,18,57600.00
Интеграция системы аналитики,658500.00,65,269200.00
Настройка API-сервиса под ключ,46000.00,5,20800.00
Тестирование нагрузочного тестирования,300000.00,29,104100.00
Внедрение системы аутентификации (Enterprise),780000.00,63,218000.00
Внедрение облачной инфраструктуры,1298500.00,116,643500.00
Консультация системы резервного копирования,6500.00,1,3000.00
Разработка микросервисной архитектуры под ключ,884500.00,89,308600.00
Миграция корпоративного портала (POC),604500.00,67,195800.00
Тестирование API-сервиса под ключ,180500.00,23,69800.00
Интеграция платёжного модуля (Enterprise),267500.00,26,94000.00
Оптимизация нагрузочного тестирования на основе существующего решения,315500.00,33,136800.00
Миграция микросервисной архитектуры,715500.00,61,327400.00
Аудит панели администратора (SaaS),20500.00,2,9900.00
Настройка системы аутентификации на основе существующего решения,174000.00,15,56800.00
Интеграция базы данных с нуля,863000.00,88,218400.00
Миграция DevOps-пайплайна на основе существующего решения,108500.00,13,32200.00
Тестирование мобильного приложения (Enterprise),50000.00,6,24100.00
Проектирование нагрузочного тестирования под ключ,413000.00,51,127700.00
Интеграция DevOps-пайплайна (Enterprise),573500.00,58,243600.00
Сопровождение сети доставки контента (Enterprise),132500.00,12,55500.00
Оптимизация платёжного модуля,418500.00,34,119900.00
Аудит чат-бота (SaaS),44500.00,5,17100.00
Сопровождение DevOps-пайплайна на основе существующего решения,111500.00,9,31100.00
Настройка нагрузочного тестирования (SaaS),181000.00,20,75100.00
Разработка системы мониторинга на основе существующего решения,1328000.00,113,390300.00
Внедрение системы аналитики на основе существующего решения,706500.00,67,190300.00
Интеграция платёжного модуля (MVP),914000.00,97,244000.00
Настройка системы аутентификации под ключ,188000.00,24,86800.00
Сопровождение облачной инфраструктуры (MVP),73500.00,8,31500.00
Аудит DevOps-пайплайна (Enterprise),266500.00,32,84900.00
Интеграция корпоративного портала,269000.00,33,108100.00
Разработка ERP-системы на основе существующего решения,1240000.00,135,320300.00
Внедрение микросервисной архитектуры с нуля,236000.00,17,64700.00
Консультация облачной инфраструктуры под ключ,38500.00,5,13500.00
Интеграция корпоративного портала под ключ,351500.00,33,102600.00
Разработка нагрузочного тестирования (Enterprise),1213500.00,124,310100.00
Настройка системы аутентификации на основе существующего решения,143500.00,14,47700.00
Внедрение CRM-системы на основе существующего решения,673000.00,83,181800.00
Разработка ERP-системы (SaaS),1835500.00,134,755300.00
Проектирование сети доставки контента,116500.00,11,52800.00
Тестирование корпоративного портала с нуля,178500.00,18,75100.00
Настройка системы аутентификации (MVP),77500.00,10,33300.00
Проектирование системы аутентификации,693000.00,49,284100.00
Консультация сети доставки контента (POC),23500.00,3,8300.00
Оптимизация веб-приложения (Enterprise),496500.00,39,205500.00
Консультация системы мониторинга,48500.00,4,13100.00
Настройка панели администратора,155000.00,18,46700.00
Аудит системы управления задачами с нуля,26500.00,2,9400.00
Сопровождение ERP-системы (MVP),13000.00,1,3800.00
Разработка системы управления задачами (MVP),1282500.00,90,404000.00
Интеграция системы аналитики (SaaS),517500.00,58,186300.00
Развёртывание системы резервного копирования с нуля,592500.00,43,176200.00
Разработка CRM-системы (POC),596000.00,52,246900.00
Консультация мобильного приложения с нуля,56000.00,5,27700.00
Аудит CRM-системы (MVP),299000.00,37,118900.00
Тестирование чат-бота,350500.00,41,147900.00
Интеграция сети доставки контента (POC),174000.00,14,84000.00
Проектирование облачной инфраструктуры (SaaS),335000.00,38,152000.00
Проектирование микросервисной архитектуры (Enterprise),161500.00,19,64700.00
Тестирование платёжного модуля (Enterprise),71000.00,7,26700.00
Развёртывание корпоративного портала (Enterprise),327500.00,27,90100.00
Разработка чат-бота (Enterprise),849000.00,86,409200.00
Тестирование облачной инфраструктуры (MVP),38500.00,4,13300.00
Оптимизация платёжного модуля под ключ,372000.00,26,101900.00
Сопровождение ERP-системы,90000.00,10,41600.00
Настройка базы данных на основе существующего решения,197500.00,19,95900.00
Внедрение базы данных (POC),842500.00,65,334900.00
Развёртывание веб-приложения (MVP),581500.00,74,163500.00
Настройка облачной инфраструктуры с нуля,35000.00,3,13400.00
Тестирование базы данных (SaaS),303000.00,22,96800.00
Настройка чат-бота (SaaS),67500.00,7,27600.00
Интеграция сети доставки контента под ключ,1011000.00,118,477600.00
Аудит корпоративного портала,252000.00,18,106400.00
Тестирование чат-бота с нуля,78000.00,10,28900.00
Тестирование системы аутентификации,204000.00,26,99000.00
Интеграция ERP-системы (POC),561000.00,42,208100.00
Развёртывание облачной инфраструктуры (Enterprise),266000.00,28,128400.00
Тестирование корпоративного портала на основе существующего решения,228000.00,17,99500.00
Тестирование ERP-системы (Enterprise),184000.00,23,63100.00
Развёртывание облачной инфраструктуры (Enterprise),249500.00,26,93100.00
Тестирование мобильного приложения с нуля,170000.00,22,70300.00
Интеграция системы аналитики с нуля,215000.00,25,104900.00
Настройка микросервисной архитектуры (Enterprise),104000.00,10,38300.00
Внедрение корпоративного портала на основе существующего решения,140500.00,13,42300.00
Развёртывание базы данных (POC),447500.00,46,223300.00
Интеграция системы мониторинга под ключ,245500.00,27,76900.00
Внедрение панели администратора (POC),472500.00,60,203600.00
Аудит системы аутентификации на основе существующего решения,202000.00,18,86800.00
Миграция DevOps-пайплайна на основе существующего решения,393500.00,33,176000.00
Развёртывание платёжного модуля (POC),577500.00,49,162200.00
Консультация системы управления задачами под ключ,34000.00,4,12000.00
Настройка микросервисной архитектуры (POC),102000.00,12,29500.00
Оптимизация базы данных на основе существующего решения,492500.00,43,180700.00
Разработка ERP-системы на основе существующего решения,1569500.00,121,460500.00
Развёртывание базы данных (SaaS),517500.00,57,142700.00
Развёртывание системы резервного копирования с нуля,331000.00,36,133900.00
Тестирование мобильного приложения с нуля,202500.00,20,62200.00
Внедрение ERP-системы под ключ,651500.00,82,315600.00
Миграция облачной инфраструктуры,464500.00,50,141700.00
Разработка микросервисной архитектуры (MVP),1709500.00,128,517500.00
Развёртывание корпоративного портала (POC),382000.00,48,133700.00
Тестирование панели администратора (Enterprise),307500.00,22,97500.00
Сопровождение API-сервиса (Enterprise),138000.00,13,42900.00
Разработка чат-бота (MVP),1774500.00,140,876800.00
Консультация базы данных (MVP),75000.00,6,23800.00
Консультация системы мониторинга,50000.00,5,23200.00
Сопровождение нагрузочного тестирования (POC),64000.00,7,29700.00
Сопровождение сети доставки контента с нуля,64000.00,8,28600.00
Интеграция системы управления задачами с нуля,868500.00,102,251800.00
Развёртывание CRM-системы с нуля,121500.00,13,40300.00
Интеграция системы мониторинга (Enterprise),652500.00,76,231300.00
Развёртывание DevOps-пайплайна с нуля,300000.00,27,109100.00
Оптимизация базы данных,191500.00,18,77400.00
Внедрение облачной инфраструктуры под ключ,699500.00,53,204100.00
Аудит панели администратора (POC),284500.00,22,105100.00
Аудит CRM-системы,293000.00,29,99000.00
Сопровождение корпоративного портала,18000.00,2,8700.00
Консультация панели администратора (MVP),42000.00,5,15300.00
Внедрение CRM-системы (SaaS),782000.00,59,389900.00
Проектирование мобильного приложения под ключ,357000.00,27,104100.00
Развёртывание нагрузочного тестирования (SaaS),458000.00,49,175600.00
Аудит корпоративного портала под ключ,246500.00,26,95500.00
Оптимизация API-сервиса (SaaS),189000.00,13,81100.00
Тестирование ERP-системы (Enterprise),267000.00,28,87800.00
Сопровождение платёжного модуля под ключ,148000.00,17,60400.00
Внедрение платёжного модуля,94000.00,9,37200.00
Оптимизация корпоративного портала (SaaS),285000.00,29,132300.00
Разработка системы управления задачами (Enterprise),927000.00,117,280400.00
Проектирование сети доставки контента (MVP),103000.00,10,51400.00
Аудит нагрузочного тестирования под ключ,132500.00,10,58800.00
Развёртывание системы аутентификации с нуля,175000.00,15,73400.00
Проектирование нагрузочного тестирования (POC),648000.00,60,175900.00
Миграция системы управления задачами,93500.00,8,34100.00
Сопровождение микросервисной архитектуры (POC),113500.00,15,34100.00
Интеграция базы данных,319500.00,28,137300.00
Миграция платёжного модуля (SaaS),322500.00,37,90100.00
Оптимизация облачной инфраструктуры (SaaS),388000.00,34,117900.00
Тестирование ERP-системы под ключ,128500.00,10,63900.00
Миграция платёжного модуля под ключ,497000.00,39,209000.00
Настройка облачной инфраструктуры (POC),188000.00,17,47700.00
Тестирование системы аутентификации,50500.00,6,22200.00
Развёртывание системы мониторинга (SaaS),149000.00,13,60100.00
Тестирование нагрузочного тестирования (SaaS),24000.00,3,11300.00
Консультация DevOps-пайплайна с нуля,27500.00,3,12400.00
Консультация чат-бота под ключ,28500.00,2,7600.00
Внедрение сети доставки контента (Enterprise),1186500.00,92,541400.00
