name,cost,duration_days,prepayment
Настройка системы аналитики с нуля,93000.00,11,36700.00
Консультация DevOps-пайплайна под ключ,63000.00,6,23700.00
Тестирование системы мониторинга на основе существующего решения,320500.00,39,104100.00
Проектирование системы управления задачами (MVP),493000.00,38,160800.00
Консультация чат-бота (POC),21500.00,2,9200.00
Разработка системы резервного копирования с нуля,241500.00,21,63600.00
Интеграция системы аутентификации под ключ,107000.00,8,31800.00
Разработка системы аналитики с нуля,642500.00,79,256400.00
Сопровождение мобильного приложения под ключ,106500.00,13,28600.00
Миграция CRM-системы (MVP),430000.00,44,187200.00
Интеграция CRM-системы (MVP),830000.00,76,277100.00
Консультация API-сервиса на основе существующего решения,73000.00,8,27100.00
Проектирование веб-приложения с нуля,505500.00,61,239400.00
Оптимизация CRM-системы (Enterprise),106500.00,8,34700.00
Интеграция системы резервного копирования (Enterprise),397500.00,38,137600.00
Настройка системы аналитики на основе существующего решения,190000.00,19,69400.00
Настройка сети доставки контента с нуля,35500.00,4,9100.00
Разработка API-сервиса,524500.00,68,206900.00
Тестирование системы резервного копирования на основе существующего решения,164000.00,14,75400.00
Интеграция мобильного приложения с нуля,148500.00,16,37900.00
Настройка веб-приложения,30500.00,3,15100.00
Настройка панели администратора (SaaS),70500.00,5,22700.00
Консультация облачной инфраструктуры на основе существующего решения,76500.00,9,21400.00
Внедрение системы управления задачами с нуля,286000.00,25,136500.00
Настройка API-сервиса на основе существующего решения,62000.00,7,19600.00
Интеграция веб-приложения (Enterprise),158000.00,15,53100.00
Миграция микросервисной архитектуры (POC),357000.00,33,133700.00
Миграция базы данных (SaaS),524500.00,59,215800.00
Разработка облачной инфраструктуры под ключ,992500.00,105,415700.00
Тестирование веб-приложения с нуля,306000.00,22,79200.00
Разработка системы аутентификации (POC),1750000.00,166,731700.00
Развёртывание облачной инфраструктуры с нуля,357500.00,33,105400.00
Аудит сети доставки контента (Enterprise),189000.00,17,71500.00
Разработка системы управления задачами (SaaS),1790500.00,195,804900.00
Разработка системы управления задачами на основе существующего решения,109000.00,9,28600.00
Тестирование сети доставки контента на основе существующего решения,294500.00,26,114900.00
Разработка API-сервиса с нуля,1859000.00,166,607800.00
Тестирование сети доставки контента на основе существующего решения,188500.00,24,93300.00
Оптимизация DevOps-пайплайна на основе существующего решения,330500.00,26,103900.00
Проектирование системы аналитики на основе существующего решения,705500.00,76,242900.00
Настройка ERP-системы,155500.00,18,71100.00
Миграция базы данных (MVP),757000.00,81,232600.00
Внедрение чат-бота,360000.00,38,163200.00
Тестирование сети доставки контента на основе существующего решения,114000.00,11,47200.00
Сопровождение веб-приложения,125000.00,12,58800.00
Настройка микросервисной архитектуры (POC),191000.00,24,85200.00
Настройка нагрузочного тестирования под ключ,195500.00,22,94300.00
Миграция мобильного приложения с нуля,866000.00,67,348400.00
Оптимизация облачной инфраструктуры (SaaS),58000.00,6,23800.00
Разработка ERP-системы (MVP),669000.00,59,229600.00
Разработка корпоративного портала,1637500.00,137,582500.00
Тестирование системы аутентификации под ключ,83000.00,8,31200.00
Проектирование чат-бота (MVP),555500.00,46,219700.00
Настройка корпоративного портала,95500.00,8,35200.00
Миграция микросервисной архитектуры под ключ,199500.00,19,78300.00
Консультация веб-приложения,26000.00,3,11800.00
Развёртывание системы резервного копирования под ключ,257500.00,33,111200.00
Проектирование системы аналитики,543500.00,55,254700.00
Развёртывание облачной инфраструктуры,180000.00,17,53000.00
Интеграция системы управления задачами,166000.00,18,63500.00
Интеграция платёжного модуля с нуля,750500.00,74,337500.00
Аудит нагрузочного тестирования на основе существующего решения,176000.00,20,64900.00
Разработка микросервисной архитектуры (POC),488500.00,48,154600.00
Интеграция системы мониторинга,1111500.00,138,513500.00
Миграция API-сервиса с нуля,583000.00,62,189900.00
Развёртывание корпоративного портала под ключ,515000.00,47,202200.00
Аудит чат-бота (POC),204000.00,23,88600.00
Консультация системы управления задачами на основе существующего решения,33000.00,4,10500.00
Внедрение CRM-системы (Enterprise),992000.00,118,285000.00
Настройка системы аутентификации,23500.00,3,8200.00
Развёртывание веб-приложения (SaaS),354500.00,30,169100.00
Сопровождение системы аутентификации (POC),33000.00,3,11000.00
Миграция системы управления задачами с нуля,606500.00,70,244800.00
Развёртывание корпоративного портала (Enterprise),175000.00,15,64400.00
Настройка базы данных,68000.00,6,19600.00
Сопровождение системы мониторинга,90500.00,7,31600.00
Настройка веб-приложения,39000.00,3,15100.00
Настройка корпоративного портала (Enterprise),186000.00,19,63900.00
Развёртывание системы аналитики,190500.00,23,61200.00
Интеграция ERP-системы (MVP),466000.00,49,154200.00
Развёртывание базы данных с нуля,340000.00,41,136700.00
Тестирование DevOps-пайплайна (POC),164500.00,19,51500.00
Миграция системы мониторинга,229500.00,29,67200.00
Разработка DevOps-пайплайна на основе существующего решения,1785500.00,190,579600.00
Интеграция API-сервиса (POC),622500.00,67,288100.00
Миграция мобильного приложения (Enterprise),765500.00,74,219400.00
Внедрение облачной инфраструктуры на основе существующего решения,1196500.00,135,410700.00
Интеграция DevOps-пайплайна на основе существующего решения,560000.00,48,159300.00
Консультация API-сервиса (Enterprise),6500.00,1,2300.00
Разработка чат-бота с нуля,1657500.00,122,528700.00
Настройка базы данных (POC),38500.00,3,18600.00
Миграция нагрузочного тестирования с нуля,682500.00,86,216000.00
Разработка панели администратора (SaaS),1860500.00,154,559400.00
Консультация платёжного модуля,75500.00,6,30000.00
Проектирование панели администратора на основе существующего решения,395000.00,38,195800.00
Проектирование облачной инфраструктуры (Enterprise),619000.00,74,244000.00
Интеграция чат-бота,1045500.00,97,503500.00
Тестирование платёжного модуля (SaaS),132500.00,11,38300.00
Консультация системы резервного копирования под ключ,25000.00,2,8400.00
Интеграция нагрузочного тестирования (SaaS),433000.00,42,190700.00
Настройка нагрузочного тестирования (POC),174000.00,19,66400.00
Сопровождение платёжного модуля на основе существующего решения,128500.00,10,44700.00
Миграция системы управления задачами (POC),484000.00,39,172600.00
Миграция веб-приложения,892000.00,79,399500.00
Проектирование корпоративного портала (SaaS),275500.00,34,72800.00
Миграция облачной инфраструктуры с нуля,646000.00,72,245800.00
Сопровождение API-сервиса (MVP),127500.00,13,46300.00
Консультация системы резервного копирования,69000.00,8,33700.00
Разработка платёжного модуля на основе существующего решения,1865000.00,222,637800.00
Разработка системы аналитики,1925000.00,207,927300.00
Внедрение API-сервиса (MVP),1462000.00,176,479800.00
Проектирование DevOps-пайплайна на основе существующего решения,196000.00,20,93600.00
Оптимизация системы управления задачами (MVP),377500.00,33,176100.00
Тестирование мобильного приложения (MVP),27000.00,3,11200.00
Настройка системы аутентификации (SaaS),76500.00,9,22400.00
Настройка чат-бота (Enterprise),86000.00,10,28600.00
Внедрение веб-приложения с нуля,540000.00,42,155000.00
Внедрение микросервисной архитектуры под ключ,1334000.00,157,594800.00
Оптимизация облачной инфраструктуры под ключ,55500.00,7,14500.00
Консультация DevOps-пайплайна под ключ,66500.00,8,24800.00
Развёртывание мобильного приложения (MVP),109500.00,13,41400.00
Аудит сети доставки контента (POC),246500.00,29,62500.00
Интеграция панели администратора (POC),770000.00,70,336500.00
Проектирование системы управления задачами (POC),472000.00,53,169900.00
Сопровождение системы аутентификации,94000.00,8,41700.00
Аудит системы управления задачами на основе существующего решения,195500.00,24,75100.00
Оптимизация чат-бота с нуля,282000.00,30,112400.00
Развёртывание мобильного приложения (SaaS),448000.00,35,182500.00
Проектирование мобильного приложения,371500.00,46,176300.00
Внедрение нагрузочного тестирования (SaaS),982000.00,95,414800.00
Разработка платёжного модуля (POC),830500.00,66,211500.00
Интеграция системы аутентификации (SaaS),667000.00,60,301900.00
Развёртывание микросервисной архитектуры (MVP),314500.00,35,91300.00
Консультация облачной инфраструктуры (POC),40500.00,5,19400.00
Аудит нагрузочного тестирования под ключ,278500.00,32,85100.00
Развёртывание системы мониторинга с нуля,204000.00,15,101400.00
Внедрение DevOps-пайплайна под ключ,152500.00,19,45500.00
Миграция ERP-системы с нуля,532000.00,51,141600.00
Развёртывание микросервисной архитектуры (SaaS),458000.00,37,157900.00
Внедрение CRM-системы (MVP),713000.00,73,305800.00
Миграция системы мониторинга (SaaS),673500.00,52,249700.00
Разработка ERP-системы (MVP),603500.00,46,210100.00
Разработка чат-бота (MVP),1180000.00,110,369500.00
Настройка сети доставки контента (MVP),67000.00,7,32800.00
Развёртывание API-сервиса на основе существующего решения,299000.00,36,81600.00
Аудит системы мониторинга (Enterprise),83500.00,7,36900.00
Аудит корпоративного портала (POC),213500.00,25,81000.00
Консультация сети доставки контента (MVP),13000.00,1,3400.00
Проектирование системы аналитики (Enterprise),790500.00,89,250900.00
Внедрение системы управления задачами (Enterprise),311000.00,33,78200.00
Оптимизация ERP-системы (Enterprise),421500.00,40,151000.00
Сопровождение микросервисной архитектуры (Enterprise),77000.00,6,32300.00
Миграция панели администратора с нуля,620500.00,76,232400.00
Интеграция базы данных,642500.00,76,204300.00
Миграция веб-приложения (POC),532000.00,47,234800.00
Аудит чат-бота на основе существующего решения,114000.00,9,50000.00
Консультация микросервисной архитектуры (MVP),50500.00,6,20200.00
Миграция CRM-системы с нуля,103500.00,7,30400.00
Сопровождение системы аутентификации (SaaS),15500.00,2,6800.00
Сопровождение веб-приложения на основе существующего решения,58000.00,6,19600.00
Проектирование API-сервиса с нуля,603000.00,60,240900.00
Консультация платёжного модуля (MVP),71500.00,8,31000.00
Интеграция API-сервиса,1016500.00,85,297000.00
Миграция базы данных (POC),597500.00,77,163600.00
Сопровождение веб-приложения (Enterprise),66500.00,6,22000.00
Аудит панели администратора под ключ,80500.00,10,31900.00
Тестирование системы мониторинга,257000.00,21,114800.00
Консультация ERP-системы под ключ,65500.00,7,18700.00
Консультация системы аналитики (Enterprise),27500.00,2,9900.00
Внедрение платёжного модуля под ключ,1003000.00,91,269300.00
Настройка ERP-системы под ключ,170500.00,14,64300.00
Настройка базы данных с нуля,113500.00,10,55600.00
Интеграция системы аналитики,718500.00,80,272300.00
Консультация нагрузочного тестирования (POC),56000.00,6,18300.00
Миграция API-сервиса под ключ,402000.00,36,189300.00
Консультация облачной инфраструктуры на основе существующего решения,70500.00,7,29700.00
Тестирование DevOps-пайплайна,346000.00,35,115100.00
Развёртывание CRM-системы (SaaS),84500.00,10,34600.00
Аудит системы резервного копирования (Enterprise),290000.00,29,110600.00
Консультация панели администратора,12500.00,1,5700.00
Сопровождение API-сервиса (MVP),139500.00,17,56500.00
Настройка CRM-системы (Enterprise),148500.00,12,49900.00
Консультация API-сервиса (POC),75500.00,8,34200.00
Сопровождение CRM-системы с нуля,88000.00,10,32000.00
Интеграция DevOps-пайплайна с нуля,986000.00,84,299700.00
Настройка облачной инфраструктуры (POC),63000.00,7,27600.00
Миграция нагрузочного тестирования на основе существующего решения,74500.00,9,22300.00
Разработка панели администратора (SaaS),1150000.00,85,425600.00
Развёртывание DevOps-пайплайна,313000.00,22,90600.00
Настройка веб-приложения на основе существующего решения,21500.00,2,10700.00
Тестирование облачной инфраструктуры на основе существующего решения,348500.00,39,88300.00
Развёртывание ERP-системы (SaaS),333500.00,30,111700.00
Внедрение сети доставки контента под ключ,434000.00,41,145500.00
Аудит веб-приложения (SaaS),189500.00,24,91200.00
Внедрение платёжного модуля (Enterprise),802500.00,82,239100.00
Интеграция корпоративного портала,601500.00,50,210500.00
Интеграция мобильного приложения (SaaS),472000.00,60,197000.00
Сопровождение панели администратора (SaaS),29500.00,4,12700.00
Настройка веб-приложения (Enterprise),98500.00,11,34200.00
Проектирование ERP-системы с нуля,453500.00,34,197300.00
Тестирование системы аналитики (SaaS),37000.00,3,12000.00
Консультация корпоративного портала (MVP),62500.00,5,29000.00
Оптимизация чат-бота (Enterprise),456000.00,52,212200.00
Оптимизация базы данных под ключ,259500.00,19,101000.00
Развёртывание чат-бота (MVP),309000.00,40,129100.00
Тестирование облачной инфраструктуры (SaaS),200500.00,21,52600.00
Аудит микросервисной архитектуры под ключ,108000.00,8,42200.00
Оптимизация сети доставки контента (Enterprise),99000.00,13,29800.00
Проектирование системы мониторинга (Enterprise),464500.00,52,221700.00
Миграция чат-бота с нуля,823500.00,78,249200.00
Сопровождение облачной инфраструктуры (MVP),48500.00,4,16200.00
Разработка платёжного модуля (POC),1992500.00,213,995900.00
Аудит облачной инфраструктуры,148000.00,12,64300.00
Развёртывание системы управления задачами под ключ,52500.00,6,22400.00
Внедрение системы резервного копирования,1078000.00,109,357900.00
Консультация корпоративного портала под ключ,59500.00,5,28500.00
Оптимизация системы аутентификации (Enterprise),260500.00,22,101800.00
Консультация платёжного модуля,11500.00,1,4400.00
Оптимизация системы управления задачами (SaaS),158500.00,14,62800.00
Аудит нагрузочного тестирования,249000.00,32,74500.00
Оптимизация облачной инфраструктуры (Enterprise),198000.00,25,96200.00
Сопровождение DevOps-пайплайна,72000.00,7,35100.00
Развёртывание платёжного модуля (Enterprise),398500.00,34,198600.00
Тестирование системы мониторинга на основе существующего решения,259000.00,26,92200.00
Сопровождение системы аутентификации (SaaS),39000.00,5,10900.00
Тестирование чат-бота (MVP),210000.00,18,56600.00
Оптимизация чат-бота с нуля,446000.00,42,142600.00
Разработка системы мониторинга (MVP),1640500.00,143,716100.00
Миграция API-сервиса (POC),81500.00,10,40300.00
Настройка корпоративного портала (MVP),156000.00,15,74700.00
Сопровождение чат-бота (POC),139500.00,14,51000.00
Сопровождение базы данных под ключ,69500.00,6,18700.00
Аудит мобильного приложения (MVP),68500.00,9,32900.00
Интеграция нагрузочного тестирования (SaaS),931500.00,111,313000.00
Внедрение ERP-системы,713000.00,60,350000.00
Сопровождение платёжного модуля под ключ,136500.00,14,59900.00
Консультация панели администратора с нуля,44500.00,5,21800.00
Консультация CRM-системы с нуля,77000.00,8,32900.00
Развёртывание панели администратора с нуля,456500.00,44,206900.00
Сопровождение мобильного приложения (MVP),122000.00,12,41800.00
Разработка CRM-системы,1479000.00,155,515800.00
Оптимизация системы аналитики (MVP),332500.00,36,92900.00
Интеграция панели администратора на основе существующего решения,81000.00,6,37200.00
Миграция облачной инфраструктуры (POC),603500.00,44,165900.00
Сопровождение нагрузочного тестирования на основе существующего решения,125500.00,13,34100.00
Развёртывание API-сервиса (POC),141000.00,15,36700.00
Сопровождение платёжного модуля с нуля,19000.00,2,6200.00
Проектирование ERP-системы (Enterprise),604000.00,43,205600.00
Разработка системы аналитики (Enterprise),1633000.00,144,697900.00
Миграция API-сервиса,245000.00,23,73800.00
Настройка системы резервного копирования под ключ,79000.00,8,34700.00
Оптимизация CRM-системы (POC),307000.00,32,127000.00
Развёртывание платёжного модуля,409000.00,30,183900.00
Интеграция корпоративного портала (MVP),1089500.00,93,406300.00
Разработка базы данных под ключ,717500.00,54,328400.00
Аудит базы данных (SaaS),208500.00,19,87700.00
Аудит панели администратора на основе существующего решения,277000.00,28,80300.00
Проектирование мобильного приложения на основе существующего решения,146500.00,11,54600.00
Сопровождение CRM-системы под ключ,42500.00,3,11700.00
Интеграция системы резервного копирования (POC),899000.00,115,318200.00
Оптимизация базы данных (POC),278000.00,29,106600.00
Тестирование корпоративного портала на основе существующего решения,222500.00,22,73100.00
Развёртывание панели администратора (Enterprise),452500.00,32,140900.00
Сопровождение панели администратора,118500.00,14,44800.00
Интеграция CRM-системы (MVP),480000.00,53,230300.00
Консультация ERP-системы (Enterprise),69500.00,9,33100.00
Развёртывание системы аналитики на основе существующего решения,325500.00,42,125000.00
Аудит микросервисной архитектуры под ключ,130000.00,11,54400.00
Аудит мобильного приложения с нуля,165500.00,18,79500.00
Сопровождение системы резервного копирования под ключ,83500.00,7,22600.00
Миграция веб-приложения (Enterprise),766500.00,84,368500.00
Проектирование нагрузочного тестирования (POC),101000.00,7,27800.00
Аудит API-сервиса (MVP),150500.00,14,37900.00
Проектирование системы мониторинга под ключ,136500.00,12,50600.00
Настройка мобильного приложения под ключ,57500.00,7,17100.00
Тестирование веб-приложения на основе существующего решения,212500.00,17,96700.00
Оптимизация базы данных,148500.00,19,54900.00
Настройка базы данных на основе существующего решения,23500.00,2,7700.00
Проектирование ERP-системы (Enterprise),334000.00,34,99200.00
Аудит платёжного модуля под ключ,70000.00,6,22800.00
Внедрение CRM-системы (Enterprise),686500.00,54,269600.00
Миграция сети доставки контента (MVP),436500.00,52,140800.00
Развёртывание системы управления задачами (SaaS),548500.00,46,179500.00
Миграция платёжного модуля (SaaS),245500.00,30,108400.00
Тестирование микросервисной архитектуры под ключ,280000.00,21,121200.00
Миграция системы аутентификации (SaaS),395000.00,46,146700.00
Оптимизация API-сервиса под ключ,54000.00,6,26600.00
Аудит DevOps-пайплайна (POC),47500.00,4,20000.00
Консультация панели администратора (SaaS),71000.00,6,32800.00
Оптимизация облачной инфраструктуры,92000.00,11,36100.00
Интеграция базы данных (Enterprise),997000.00,108,347800.00
Сопровождение сети доставки контента (POC),16500.00,1,5000.00
Сопровождение системы резервного копирования (SaaS),23500.00,3,11000.00
Сопровождение ERP-системы (Enterprise),124000.00,9,41100.00
Оптимизация микросервисной архитектуры (MVP),279000.00,34,124700.00
Проектирование системы управления задачами (MVP),177000.00,12,55400.00
Сопровождение мобильного приложения,74000.00,9,31500.00
Консультация корпоративного портала на основе существующего решения,57000.00,6,26200.00
Настройка платёжного модуля (POC),134500.00,11,41200.00
Аудит DevOps-пайплайна (POC),280000.00,36,96500.00
Тестирование системы управления задачами (SaaS),47500.00,5,19200.00
Проектирование CRM-системы с нуля,663500.00,56,174400.00
Оптимизация системы мониторинга (SaaS),120500.00,9,48400.00
Миграция API-сервиса (Enterprise),289000.00,35,102400.00
Сопровождение мобильного приложения (MVP),90500.00,6,36200.00
Развёртывание системы мониторинга на основе существующего решения,399000.00,51,127500.00
Оптимизация корпоративного портала,179500.00,21,47900.00
Развёртывание платёжного модуля под ключ,518000.00,45,240400.00
Оптимизация нагрузочного тестирования под ключ,362500.00,28,156200.00
Оптимизация API-сервиса,38000.00,3,11300.00
Аудит API-сервиса (MVP),206000.00,18,96800.00
Настройка API-сервиса (SaaS),199000.00,18,93500.00
Оптимизация облачной инфраструктуры под ключ,289500.00,21,124500.00
Миграция сети доставки контента,499000.00,59,193800.00
Интеграция корпоративного портала с нуля,847500.00,94,297700.00
Аудит базы данных (Enterprise),146000.00,11,64200.00
Сопровождение базы данных (SaaS),39000.00,5,18500.00
Развёртывание платёжного модуля (POC),426000.00,48,114500.00
Настройка ERP-системы на основе существующего решения,181000.00,14,69800.00
Аудит DevOps-пайплайна (Enterprise),129000.00,14,57700.00
Интеграция системы мониторинга на основе существующего решения,737000.00,92,358800.00
Интеграция системы резервного копирования (MVP),433500.00,37,186500.00
Интеграция системы аутентификации,1166500.00,134,309800.00
Тестирование корпоративного портала (Enterprise),27000.00,2,6900.00
Настройка системы управления задачами (MVP),108000.00,8,29100.00
Настройка чат-бота (MVP),123500.00,14,32100.00
Настройка CRM-системы (Enterprise),90000.00,9,26600.00
Развёртывание микросервисной архитектуры (SaaS),211500.00,22,105500.00
Внедрение системы аутентификации (Enterprise),126000.00,10,58800.00
Настройка CRM-системы (Enterprise),155000.00,17,68700.00
Разработка платёжного модуля на основе существующего решения,1279000.00,121,336900.00
Развёртывание панели администратора (Enterprise),525500.00,41,176800.00
Тестирование API-сервиса (POC),86500.00,11,41500.00
Миграция системы аутентификации на основе существующего решения,85500.00,8,29400.00
Развёртывание системы мониторинга с нуля,206000.00,26,56200.00
Миграция DevOps-пайплайна (POC),873000.00,84,305100.00
Консультация веб-приложения под ключ,56500.00,7,24900.00
Интеграция DevOps-пайплайна (SaaS),996000.00,113,336200.00
Интеграция системы мониторинга под ключ,789000.00,82,249300.00
Развёртывание чат-бота с нуля,586500.00,63,161100.00
Настройка нагрузочного тестирования,42000.00,3,19000.00
Сопровождение мобильного приложения (SaaS),74500.00,6,19100.00
Интеграция базы данных (Enterprise),1174500.00,123,508100.00
Сопровождение системы управления задачами (MVP),12000.00,2,5000.00
Интеграция панели администратора под ключ,951000.00,88,266700.00
Настройка мобильного приложения (SaaS),24000.00,2,9400.00
Оптимизация нагрузочного тестирования (SaaS),350000.00,32,132400.00
Оптимизация корпоративного портала (MVP),299000.00,23,118100.00
Аудит CRM-системы с нуля,15500.00,1,5600.00
Аудит ERP-системы на основе существующего решения,234500.00,21,67700.00
Настройка системы аутентификации (Enterprise),14000.00,1,4100.00
Консультация мобильного приложения с нуля,48500.00,5,19500.00
Интеграция корпоративного портала (POC),345500.00,27,99500.00
Развёртывание системы резервного копирования (POC),88500.00,7,30900.00
Консультация API-сервиса (Enterprise),75000.00,6,23300.00
Миграция системы аутентификации под ключ,308000.00,35,96600.00
Настройка мобильного приложения (MVP),187000.00,20,59500.00
Настройка системы управления задачами под ключ,20500.00,2,6700.00
Развёртывание корпоративного портала (SaaS),598500.00,66,207300.00
Внедрение мобильного приложения,541500.00,67,160600.00
Аудит системы управления задачами (MVP),157000.00,20,73700.00
Консультация веб-приложения,58500.00,7,14800.00
Миграция нагрузочного тестирования (MVP),740500.00,79,300200.00
Интеграция системы резервного копирования,145500.00,11,58700.00
Сопровождение системы управления задачами (MVP),91500.00,9,38700.00
Интеграция микросервисной архитектуры,752500.00,91,264900.00
Аудит чат-бота (POC),93500.00,7,27300.00
Проектирование ERP-системы (MVP),131000.00,16,48400.00
Сопровождение мобильного приложения,81000.00,8,30700.00
Развёртывание ERP-системы на основе существующего решения,520500.00,38,202600.00
Сопровождение базы данных (SaaS),124000.00,10,47000.00
Консультация системы мониторинга на основе существующего решения,56500.00,4,26200.00
Интеграция системы аналитики (SaaS),626000.00,64,169400.00
Внедрение микросервисной архитектуры (POC),1438000.00,141,602500.00
Миграция мобильного приложения (POC),433500.00,45,155400.00
Интеграция сети доставки контента (POC),747500.00,93,318700.00
Аудит API-сервиса (SaaS),193500.00,23,49100.00
Настройка корпоративного портала,195000.00,23,95000.00
Развёртывание чат-бота,171500.00,18,79000.00
Оптимизация веб-приложения под ключ,364500.00,31,119100.00
Развёртывание ERP-системы (SaaS),132000.00,11,65700.00
Проектирование системы управления задачами с нуля,407500.00,46,164300.00
Внедрение мобильного приложения (Enterprise),1309500.00,140,448700.00
Консультация сети доставки контента (SaaS),32500.00,3,14100.00
Оптимизация корпоративного портала,317000.00,37,85100.00
Аудит системы управления задачами на основе существующего решения,17000.00,1,7500.00
Сопровождение DevOps-пайплайна (SaaS),21500.00,3,6100.00
Разработка сети доставки контента (MVP),1633000.00,190,468200.00
Тестирование базы данных (MVP),267000.00,26,80300.00
Проектирование DevOps-пайплайна под ключ,152000.00,17,39900.00
Сопровождение системы аналитики (MVP),33000.00,3,10200.00
Настройка API-сервиса на основе существующего решения,181500.00,18,78300.00
Тестирование системы мониторинга на основе существующего решения,234000.00,26,81600.00
Разработка веб-приложения с нуля,79000.00,7,24400.00
Аудит системы аналитики с нуля,261000.00,33,67300.00
Тестирование CRM-системы (SaaS),168000.00,12,65200.00
Разработка системы управления задачами (SaaS),1911500.00,152,917700.00
Внедрение CRM-системы с нуля,898000.00,90,250300.00
Проектирование системы управления задачами на основе существующего решения,385000.00,33,172900.00
Миграция DevOps-пайплайна на основе существующего решения,873500.00,98,415800.00
Разработка чат-бота с нуля,1731500.00,130,613300.00
Тестирование CRM-системы под ключ,214500.00,21,106700.00
Оптимизация микросервисной архитектуры на основе существующего решения,445000.00,52,192300.00
Аудит нагрузочного тестирования на основе существующего решения,64000.00,7,21500.00
Консультация API-сервиса (MVP),46500.00,4,13500.00
Сопровождение системы резервного копирования (SaaS),117500.00,11,39000.00
Развёртывание корпоративного портала (MVP),506500.00,49,134800.00
Проектирование чат-бота с нуля,97500.00,7,24600.00
Развёртывание системы аутентификации под ключ,143000.00,13,69500.00
Настройка облачной инфраструктуры (MVP),39500.00,5,16400.00
Миграция чат-бота на основе существующего решения,457000.00,36,154400.00
Тестирование ERP-системы под ключ,387500.00,29,175500.00
Консультация DevOps-пайплайна (MVP),58500.00,7,16800.00
Миграция системы аутентификации (POC),675500.00,79,175500.00
Сопровождение системы управления задачами (MVP),36500.00,4,12300.00
Проектирование чат-бота под ключ,602000.00,75,192000.00
Миграция микросервисной архитектуры под ключ,870000.00,97,332000.00
Миграция ERP-системы под ключ,257000.00,21,88900.00
Аудит ERP-системы (POC),233500.00,30,104000.00
Консультация API-сервиса (MVP),31000.00,2,10500.00
Сопровождение системы управления задачами (Enterprise),84000.00,10,38300.00
Консультация ERP-системы на основе существующего решения,56500.00,5,16800.00
Миграция системы мониторинга на основе существующего решения,128500.00,17,61600.00
Проектирование панели администратора с нуля,128000.00,12,63800.00
Проектирование базы данных с нуля,181000.00,19,83000.00
Интеграция платёжного модуля,686000.00,70,269300.00
Разработка облачной инфраструктуры (POC),991000.00,81,408700.00
Консультация системы управления задачами с нуля,40000.00,3,17500.00
Сопровождение системы аналитики (Enterprise),23500.00,2,11500.00
Сопровождение облачной инфраструктуры (POC),88000.00,9,37400.00
Интеграция API-сервиса (MVP),139500.00,12,39300.00
Развёртывание платёжного модуля с нуля,296000.00,24,112600.00
Внедрение микросервисной архитектуры (Enterprise),752500.00,65,328600.00
Сопровождение системы мониторинга,73500.00,8,31600.00
Сопровождение базы данных на основе существующего решения,94500.00,11,31300.00
