name,cost,duration_days,prepayment
Консультация корпоративного портала (MVP),70000.00,9,30400.00
Проектирование системы аналитики на основе существующего решения,403000.00,41,122700.00
Проектирование платёжного модуля (MVP),246000.00,22,76500.00
Миграция ERP-системы (POC),712500.00,91,261700.00
Оптимизация корпоративного портала (SaaS),124000.00,12,45200.00
Интеграция API-сервиса (Enterprise),833000.00,96,414400.00
Проектирование чат-бота (MVP),508000.00,55,241400.00
Оптимизация сети доставки контента на основе существующего решения,401500.00,48,164100.00
Консультация корпоративного портала под ключ,32000.00,4,10300.00
Консультация API-сервиса (MVP),30500.00,4,14900.00
Тестирование сети доставки контента на основе существующего решения,118500.00,12,49000.00
Внедрение корпоративного портала (Enterprise),655000.00,62,322200.00
Настройка системы резервного копирования (POC),111500.00,14,44000.00
Сопровождение корпоративного портала с нуля,94000.00,10,38000.00
Внедрение платёжного модуля,1423000.00,124,578200.00
Аудит веб-приложения (SaaS),161500.00,16,61000.00
Консультация ERP-системы (POC),63000.00,7,20500.00
Оптимизация микросервисной архитектуры с нуля,332500.00,39,161900.00
Тестирование системы мониторинга на основе существующего решения,49000.00,6,17300.00
Тестирование API-сервиса под ключ,258000.00,26,64700.00
Разработка микросервисной архитектуры (POC),139000.00,17,63300.00
Консультация ERP-системы под ключ,76000.00,9,21000.00
Миграция API-сервиса,436500.00,44,191000.00
Миграция микросервисной архитектуры (POC),255000.00,28,117700.00
Миграция микросервисной архитектуры с нуля,361500.00,27,119000.00
Настройка платёжного модуля под ключ,38000.00,4,12300.00
Миграция API-сервиса с нуля,339000.00,41,86700.00
Сопровождение микросервисной архитектуры (Enterprise),56000.00,6,20200.00
Сопровождение платёжного модуля (POC),74000.00,10,34800.00
Консультация платёжного модуля,69500.00,6,26300.00
Внедрение системы мониторинга под ключ,1139000.00,114,443800.00
Интеграция системы управления задачами (SaaS),63500.00,5,27500.00
Настройка системы резервного копирования на основе существующего решения,162000.00,17,53700.00
Внедрение микросервисной архитектуры (MVP),359500.00,39,108100.00
Аудит системы аналитики,194500.00,18,52100.00
Настройка корпоративного портала под ключ,109500.00,14,46300.00
Аудит веб-приложения на основе существующего решения,219000.00,16,62500.00
Проектирование веб-приложения на основе существующего решения,761500.00,57,365300.00
Интеграция ERP-системы на основе существующего решения,1175000.00,151,324800.00
Оптимизация платёжного модуля с нуля,361000.00,28,116500.00
Сопровождение микросервисной архитектуры на основе существующего решения,74500.00,8,30100.00
Разработка системы аналитики,630500.00,65,272100.00
Тестирование сети доставки контента на основе существующего решения,319500.00,29,152100.00
Оптимизация системы резервного копирования на основе существующего решения,414000.00,37,168200.00
Миграция системы управления задачами на основе существующего решения,524500.00,47,258800.00
Настройка мобильного приложения под ключ,46000.00,6,16400.00
Оптимизация системы аналитики (Enterprise),217000.00,15,105800.00
Настройка сети доставки контента с нуля,173000.00,15,43700.00
Развёртывание нагрузочного тестирования,138500.00,15,58600.00
Развёртывание корпоративного портала на основе существующего решения,571000.00,48,265500.00
Сопровождение системы мониторинга (SaaS),133500.00,17,40800.00
Развёртывание системы аутентификации,513000.00,47,246300.00
Разработка корпоративного портала на основе существующего решения,1786000.00,231,642300.00
Разработка системы резервного копирования (POC),613000.00,58,239300.00
Тестирование микросервисной архитектуры под ключ,128500.00,16,45700.00
Настройка панели администратора (MVP),117000.00,14,42600.00
Оптимизация системы аутентификации (Enterprise),215500.00,17,74500.00
Настройка системы аналитики (Enterprise),62000.00,6,26600.00
Внедрение мобильного приложения,549000.00,57,201500.00
Оптимизация микросервисной архитектуры (POC),206500.00,19,92500.00
Проектирование микросервисной архитектуры (Enterprise),226500.00,23,87100.00
Консультация сети доставки контента (MVP),75000.00,7,28500.00
Тестирование CRM-системы на основе существующего решения,53500.00,5,24800.00
Миграция DevOps-пайплайна (SaaS),432500.00,45,178500.00
Сопровождение системы аналитики на основе существующего решения,58000.00,7,25300.00
Внедрение платёжного модуля на основе существующего решения,1212000.00,92,438000.00
Тестирование API-сервиса (Enterprise),240000.00,23,105300.00
Интеграция API-сервиса (SaaS),624000.00,79,214000.00
Миграция системы резервного копирования,223000.00,22,99600.00
Настройка ERP-системы (Enterprise),35000.00,3,11800.00
Консультация системы мониторинга,10000.00,1,3600.00
Аудит платёжного модуля (Enterprise),150500.00,15,67900.00
Сопровождение платёжного модуля под ключ,14500.00,2,7000.00
Интеграция микросервисной архитектуры с нуля,421500.00,44,112700.00
Развёртывание системы управления задачами (SaaS),254000.00,29,95800.00
Интеграция корпоративного портала (SaaS),1049000.00,102,329100.00
Развёртывание сети доставки контента (Enterprise),251500.00,18,65300.00
Интеграция нагрузочного тестирования (MVP),552000.00,67,178700.00
Сопровождение мобильного приложения под ключ,51000.00,6,16300.00
Настройка системы аналитики,27000.00,3,8200.00
Аудит DevOps-пайплайна под ключ,185000.00,19,84600.00
Сопровождение чат-бота,128000.00,10,57100.00
Консультация мобильного приложения на основе существующего решения,51500.00,5,13600.00
Разработка системы управления задачами на основе существующего решения,561500.00,69,187000.00
Настройка API-сервиса с нуля,68500.00,7,21600.00
Интеграция DevOps-пайплайна (SaaS),232500.00,29,75200.00
Миграция ERP-системы,538000.00,40,222300.00
Тестирование микросервисной архитектуры на основе существующего решения,311000.00,24,153900.00
Проектирование системы аналитики с нуля,84000.00,10,36900.00
Сопровождение веб-приложения (MVP),51000.00,6,17200.00
Аудит системы мониторинга (MVP),81000.00,10,24800.00
Настройка платёжного модуля,153500.00,16,43400.00
Внедрение ERP-системы на основе существующего решения,851500.00,97,338500.00
Аудит платёжного модуля с нуля,134500.00,15,65400.00
Миграция системы мониторинга (MVP),578500.00,41,169900.00
Настройка облачной инфраструктуры под ключ,193500.00,19,78300.00
Тестирование системы аналитики (MVP),65000.00,7,16400.00
Консультация нагрузочного тестирования под ключ,54000.00,6,17000.00
Настройка базы данных с нуля,150000.00,18,66200.00
Интеграция мобильного приложения (MVP),791500.00,95,307600.00
Настройка системы резервного копирования под ключ,110000.00,13,35800.00
Миграция облачной инфраструктуры (SaaS),551000.00,55,220400.00
Оптимизация API-сервиса (POC),33000.00,4,14900.00
Внедрение нагрузочного тестирования (SaaS),187500.00,23,48700.00
Миграция панели администратора,842000.00,105,292200.00
Развёртывание системы резервного копирования на основе существующего решения,548500.00,71,202300.00
Аудит системы аутентификации (MVP),264500.00,31,75400.00
Разработка платёжного модуля с нуля,74000.00,6,20200.00
Интеграция базы данных (Enterprise),690000.00,68,296600.00
Миграция DevOps-пайплайна (POC),125000.00,9,38300.00
Проектирование базы данных (Enterprise),477000.00,47,152200.00
Тестирование сети доставки контента,177500.00,22,83400.00
Интеграция платёжного модуля (MVP),219000.00,17,71900.00
Оптимизация базы данных (Enterprise),347000.00,30,118300.00
Консультация базы данных (SaaS),38500.00,4,16800.00
Разработка ERP-системы с нуля,775000.00,77,265400.00
Тестирование системы резервного копирования на основе существующего решения,193500.00,23,72500.00
Развёртывание базы данных под ключ,59000.00,6,23500.00
Миграция веб-приложения (SaaS),452500.00,53,164100.00
Консультация корпоративного портала на основе существующего решения,60000.00,7,20700.00
Консультация микросервисной архитектуры под ключ,62000.00,6,26500.00
Консультация DevOps-пайплайна (MVP),24500.00,2,6600.00
Оптимизация чат-бота (POC),470000.00,36,141200.00
Разработка системы аналитики (MVP),1768500.00,204,761000.00
Внедрение корпоративного портала,738500.00,70,267800.00
Внедрение нагрузочного тестирования (POC),1446500.00,139,499400.00
Разработка мобильного приложения,1355500.00,95,396800.00
Внедрение веб-приложения,219500.00,17,59400.00
Проектирование базы данных (POC),645500.00,53,196800.00
Миграция ERP-системы под ключ,373500.00,40,127900.00
Консультация системы аутентификации (MVP),59500.00,7,29100.00
Настройка системы управления задачами (SaaS),81500.00,7,26100.00
Оптимизация системы аналитики под ключ,375000.00,41,131500.00
Разработка DevOps-пайплайна на основе существующего решения,299000.00,37,121300.00
Сопровождение ERP-системы (SaaS),122000.00,16,40100.00
Аудит системы мониторинга (MVP),54500.00,5,23600.00
Настройка сети доставки контента под ключ,24500.00,2,11300.00
Разработка платёжного модуля (POC),1855000.00,228,824800.00
Проектирование чат-бота,233000.00,20,97600.00
Миграция панели администратора под ключ,90500.00,11,42500.00
Проектирование облачной инфраструктуры,286000.00,23,95800.00
Проектирование сети доставки контента на основе существующего решения,542000.00,68,241800.00
Разработка корпоративного портала под ключ,1407000.00,154,403400.00
Миграция системы управления задачами (MVP),405000.00,47,197000.00
Оптимизация системы резервного копирования (POC),445500.00,43,119400.00
Настройка мобильного приложения (Enterprise),95500.00,9,28800.00
Интеграция системы управления задачами под ключ,502000.00,61,230500.00
Настройка нагрузочного тестирования под ключ,45500.00,5,15700.00
Миграция корпоративного портала (SaaS),364500.00,26,172700.00
Тестирование API-сервиса с нуля,142000.00,11,64700.00
Интеграция сети доставки контента,963500.00,102,286700.00
Настройка веб-приложения (POC),60500.00,4,28100.00
Интеграция CRM-системы (Enterprise),274500.00,29,127600.00
Сопровождение системы аналитики на основе существующего решения,118500.00,12,48900.00
Развёртывание веб-приложения под ключ,494000.00,60,239200.00
Интеграция микросервисной архитектуры с нуля,107500.00,8,38300.00
Настройка мобильного приложения под ключ,15000.00,1,3900.00
Миграция системы аутентификации (SaaS),84500.00,6,27500.00
Консультация микросервисной архитектуры,72000.00,6,34800.00
Оптимизация системы резервного копирования (Enterprise),164000.00,20,56800.00
Разработка ERP-системы под ключ,1463000.00,140,706500.00
Миграция системы управления задачами (Enterprise),228000.00,25,90900.00
Консультация веб-приложения на основе существующего решения,78500.00,10,28400.00
Аудит системы аутентификации (SaaS),63000.00,5,22000.00
Внедрение ERP-системы с нуля,867500.00,102,361400.00
Настройка CRM-системы (POC),192000.00,22,74600.00
Тестирование CRM-системы (SaaS),380000.00,38,158200.00
Внедрение системы управления задачами под ключ,708500.00,73,327600.00
Тестирование системы аутентификации (MVP),24500.00,2,9200.00
Консультация сети доставки контента (POC),32500.00,4,13000.00
Аудит корпоративного портала на основе существующего решения,120000.00,9,33900.00
Развёртывание облачной инфраструктуры (MVP),50500.00,6,13700.00
Аудит платёжного модуля (SaaS),203500.00,19,67200.00
Сопровождение панели администратора,85000.00,10,39800.00
Аудит API-сервиса (Enterprise),158000.00,14,40500.00
Интеграция чат-бота на основе существующего решения,704500.00,61,345500.00
Сопровождение CRM-системы (SaaS),116500.00,8,57200.00
Настройка мобильного приложения (MVP),191000.00,19,91300.00
Внедрение API-сервиса (POC),1096000.00,104,292600.00
Консультация нагрузочного тестирования (SaaS),31500.00,2,8500.00
Консультация платёжного модуля (Enterprise),24000.00,2,11000.00
Внедрение панели администратора,189000.00,21,72600.00
Проектирование системы аутентификации (Enterprise),177000.00,21,77200.00
Сопровождение ERP-системы на основе существующего решения,127500.00,15,37300.00
Развёртывание API-сервиса под ключ,235500.00,22,102100.00
Аудит системы аналитики (MVP),164500.00,18,71500.00
Настройка платёжного модуля (MVP),185000.00,24,56900.00
Тестирование нагрузочного тестирования с нуля,90500.00,9,29500.00
Аудит API-сервиса (SaaS),276500.00,22,94700.00
Интеграция ERP-системы на основе существующего решения,417000.00,50,109200.00
Интеграция системы резервного копирования (Enterprise),1195500.00,89,461000.00
Сопровождение системы управления задачами с нуля,43500.00,5,19100.00
Сопровождение системы резервного копирования с нуля,122500.00,11,45800.00
Сопровождение системы аналитики с нуля,21500.00,2,7200.00
Миграция базы данных (Enterprise),537500.00,38,264100.00
Разработка мобильного приложения с нуля,537500.00,49,218500.00
Сопровождение DevOps-пайплайна (SaaS),59500.00,6,25800.00
Миграция системы аналитики (POC),752500.00,68,307800.00
Миграция CRM-системы (SaaS),207000.00,16,71900.00
Разработка чат-бота (POC),870500.00,99,369200.00
Интеграция системы резервного копирования с нуля,953500.00,121,285700.00
Сопровождение корпоративного портала,122500.00,12,56700.00
Тестирование веб-приложения (MVP),359500.00,26,144900.00
Тестирование системы аутентификации,375500.00,35,174800.00
Консультация DevOps-пайплайна (POC),36500.00,3,15400.00
Оптимизация базы данных под ключ,387000.00,38,145000.00
Миграция чат-бота (SaaS),649500.00,72,229200.00
Аудит системы резервного копирования (SaaS),40500.00,4,13300.00
Тестирование веб-приложения на основе существующего решения,160500.00,15,60700.00
Консультация API-сервиса,57000.00,7,15900.00
Развёртывание сети доставки контента с нуля,490000.00,44,189300.00
Оптимизация корпоративного портала под ключ,420500.00,49,142000.00
Миграция системы мониторинга (MVP),147500.00,15,60100.00
Проектирование облачной инфраструктуры под ключ,653500.00,50,229400.00
Разработка сети доставки контента (POC),805500.00,68,351400.00
Тестирование базы данных под ключ,68000.00,8,33400.00
Проектирование микросервисной архитектуры под ключ,45000.00,5,13500.00
Аудит микросервисной архитектуры под ключ,148500.00,18,54600.00
Сопровождение системы мониторинга (MVP),125500.00,13,37800.00
Сопровождение ERP-системы на основе существующего решения,54000.00,7,18900.00
Интеграция корпоративного портала (POC),1179500.00,120,517100.00
Миграция CRM-системы (Enterprise),822500.00,77,320500.00
Внедрение микросервисной архитектуры (SaaS),1152000.00,95,532800.00
Настройка системы аналитики с нуля,117500.00,12,50300.00
Внедрение платёжного модуля на основе существующего решения,1179500.00,153,563300.00
Сопровождение чат-бота,93500.00,11,40100.00
Миграция системы аутентификации на основе существующего решения,241000.00,21,63500.00
Внедрение системы аутентификации (POC),133500.00,9,39700.00
Консультация DevOps-пайплайна (POC),53500.00,5,14100.00
Аудит системы резервного копирования (MVP),33500.00,3,8600.00
Миграция CRM-системы на основе существующего решения,149000.00,13,63700.00
Миграция системы аутентификации (Enterprise),172500.00,19,43300.00
Внедрение CRM-системы (MVP),700000.00,72,307600.00
Проектирование системы резервного копирования на основе существующего решения,799000.00,83,336800.00
Развёртывание микросервисной архитектуры с нуля,418500.00,36,115500.00
Сопровождение сети доставки контента под ключ,97500.00,7,30200.00
Сопровождение DevOps-пайплайна с нуля,12500.00,2,5700.00
Аудит микросервисной архитектуры (Enterprise),227000.00,26,76000.00
Внедрение сети доставки контента (SaaS),1285500.00,129,553300.00
Оптимизация чат-бота под ключ,47000.00,5,17300.00
Настройка API-сервиса (MVP),82500.00,8,22100.00
Проектирование веб-приложения под ключ,526000.00,53,229700.00
Тестирование DevOps-пайплайна (Enterprise),317500.00,23,143900.00
Внедрение системы аналитики на основе существующего решения,1345000.00,166,465500.00
Оптимизация API-сервиса под ключ,421500.00,34,184100.00
Интеграция API-сервиса под ключ,814500.00,90,358200.00
Тестирование чат-бота,313500.00,41,121400.00
Внедрение корпоративного портала (POC),1402000.00,132,486600.00
Настройка платёжного модуля с нуля,110500.00,14,50400.00
Оптимизация панели администратора (SaaS),341500.00,41,116600.00
Внедрение облачной инфраструктуры,404000.00,37,164300.00
Проектирование веб-приложения с нуля,278000.00,33,130400.00
Сопровождение API-сервиса на основе существующего решения,141000.00,17,55900.00
Консультация CRM-системы (SaaS),45000.00,5,15800.00
Развёртывание панели администратора (Enterprise),329000.00,39,97500.00
Миграция облачной инфраструктуры с нуля,450000.00,55,173400.00
Оптимизация мобильного приложения (POC),49000.00,5,22100.00
Тестирование системы аутентификации на основе существующего решения,257500.00,21,78900.00
Сопровождение системы резервного копирования на основе существующего решения,46500.00,6,12700.00
Тестирование CRM-системы на основе существующего решения,49000.00,5,22900.00
Тестирование корпоративного портала с нуля,282000.00,36,91500.00
Настройка нагрузочного тестирования (POC),175500.00,18,49100.00
Сопровождение нагрузочного тестирования (SaaS),91000.00,10,23100.00
Внедрение нагрузочного тестирования (POC),1009000.00,82,360500.00
Развёртывание веб-приложения с нуля,592500.00,74,267100.00
Консультация системы мониторинга (MVP),78000.00,10,33200.00
Тестирование панели администратора (Enterprise),304500.00,25,96000.00
Тестирование ERP-системы (POC),272500.00,33,123000.00
Сопровождение базы данных на основе существующего решения,133500.00,10,62100.00
Сопровождение API-сервиса,63000.00,6,17700.00
Разработка системы мониторинга (Enterprise),380000.00,40,148000.00
Сопровождение системы управления задачами под ключ,77500.00,10,30300.00
Развёртывание мобильного приложения,453000.00,41,211500.00
Тестирование DevOps-пайплайна (POC),49000.00,6,22500.00
Развёртывание системы резервного копирования под ключ,319500.00,24,115900.00
Проектирование панели администратора на основе существующего решения,461000.00,37,138300.00
Внедрение чат-бота (MVP),314000.00,30,107000.00
Сопровождение платёжного модуля (MVP),129500.00,13,39600.00
Оптимизация нагрузочного тестирования,203500.00,25,77000.00
Сопровождение микросервисной архитектуры (Enterprise),118000.00,12,48200.00
Разработка системы мониторинга на основе существующего решения,109000.00,12,48700.00
Настройка сети доставки контента (Enterprise),195500.00,23,92500.00
Аудит корпоративного портала,86500.00,6,35700.00
Миграция DevOps-пайплайна (SaaS),623500.00,59,235500.00
Аудит ERP-системы (MVP),29000.00,2,11000.00
Развёртывание базы данных (Enterprise),352000.00,37,126300.00
Внедрение базы данных,1123000.00,138,388400.00
Сопровождение ERP-системы с нуля,135000.00,11,67400.00
Сопровождение платёжного модуля (SaaS),94000.00,8,37100.00
Разработка системы аутентификации (Enterprise),1619000.00,125,610500.00
Консультация API-сервиса (Enterprise),8500.00,1,4100.00
Настройка системы резервного копирования,19500.00,1,9300.00
Миграция нагрузочного тестирования,399000.00,34,137400.00
Разработка веб-приложения,298500.00,38,88600.00
Тестирование CRM-системы (Enterprise),83000.00,7,40000.00
Консультация системы резервного копирования,59500.00,6,18500.00
Консультация системы аналитики с нуля,55500.00,4,20000.00
Развёртывание системы аналитики на основе существующего решения,71500.00,7,29300.00
Тестирование микросервисной архитектуры (SaaS),200500.00,19,55000.00
Внедрение платёжного модуля на основе существующего решения,1363000.00,177,378600.00
Сопровождение корпоративного портала (Enterprise),104000.00,11,27600.00
Миграция нагрузочного тестирования (POC),479000.00,40,193500.00
Настройка системы аналитики на основе существующего решения,52000.00,5,20200.00
Миграция ERP-системы (MVP),146000.00,13,41900.00
Миграция микросервисной архитектуры на основе существующего решения,291500.00,38,123700.00
Внедрение CRM-системы на основе существующего решения,111000.00,9,43500.00
Внедрение системы резервного копирования под ключ,1127000.00,126,362300.00
Развёртывание мобильного приложения под ключ,65000.00,6,32400.00
Оптимизация системы аутентификации под ключ,388000.00,45,129400.00
Сопровождение системы управления задачами с нуля,77500.00,10,25200.00
Тестирование системы аутентификации (Enterprise),245500.00,26,82900.00
Интеграция DevOps-пайплайна на основе существующего решения,367500.00,47,128900.00
Проектирование CRM-системы (POC),796500.00,88,219700.00
Интеграция сети доставки контента,606000.00,45,172100.00
Внедрение микросервисной архитектуры (SaaS),1184500.00,95,564100.00
Развёртывание системы управления задачами с нуля,246000.00,18,65100.00
Оптимизация базы данных под ключ,42000.00,5,18800.00
Настройка API-сервиса (SaaS),94500.00,11,25300.00
Консультация API-сервиса (MVP),34500.00,4,9900.00
Сопровождение ERP-системы (MVP),66500.00,8,27500.00
Разработка CRM-системы под ключ,1047000.00,107,376700.00
Развёртывание нагрузочного тестирования под ключ,276000.00,19,73500.00
Сопровождение базы данных (SaaS),91000.00,7,31800.00
Сопровождение API-сервиса (POC),55500.00,6,23600.00
Аудит DevOps-пайплайна (POC),127500.00,12,50700.00
Проектирование ERP-системы с нуля,157000.00,19,51200.00
Тестирование DevOps-пайплайна (Enterprise),173500.00,21,51900.00
Аудит мобильного приложения (MVP),40000.00,4,11600.00
Настройка DevOps-пайплайна,183000.00,15,63900.00
Сопровождение чат-бота с нуля,150000.00,18,60500.00
Интеграция чат-бота,745500.00,53,215800.00
Настройка микросервисной архитектуры (Enterprise),179500.00,14,61100.00
Проектирование сети доставки контента (SaaS),425500.00,52,206600.00
Консультация платёжного модуля под ключ,6500.00,1,3200.00
Оптимизация системы управления задачами,423000.00,51,148600.00
Оптимизация системы аналитики под ключ,419500.00,39,138300.00
Интеграция системы резервного копирования с нуля,194000.00,15,80300.00
Аудит системы управления задачами,61000.00,6,21400.00
Интеграция платёжного модуля (SaaS),264000.00,32,104500.00
Миграция корпоративного портала,595000.00,45,264200.00
Внедрение корпоративного портала с нуля,601000.00,60,194800.00
Интеграция API-сервиса (MVP),510000.00,44,204100.00
Сопровождение нагрузочного тестирования (Enterprise),115500.00,11,54400.00
Разработка системы аутентификации,205000.00,25,59700.00
Интеграция нагрузочного тестирования с нуля,699500.00,61,259500.00
Сопровождение нагрузочного тестирования (MVP),80500.00,8,27200.00
Оптимизация облачной инфраструктуры (POC),101500.00,12,32100.00
Развёртывание CRM-системы с нуля,518500.00,63,247900.00
Аудит DevOps-пайплайна на основе существующего решения,92500.00,11,46200.00
Аудит нагрузочного тестирования на основе существующего решения,226500.00,25,74400.00
Сопровождение чат-бота,46000.00,3,15700.00
Тестирование API-сервиса (SaaS),29000.00,2,8000.00
Развёртывание микросервисной архитектуры (POC),388000.00,42,191300.00
Сопровождение веб-приложения с нуля,34500.00,4,16100.00
Проектирование платёжного модуля (MVP),517500.00,37,252700.00
Миграция системы резервного копирования (SaaS),368000.00,41,155000.00
Сопровождение панели администратора,120000.00,15,45000.00
Интеграция CRM-системы на основе существующего решения,765000.00,69,300400.00
Разработка микросервисной архитектуры (MVP),692500.00,67,233600.00
Интеграция чат-бота (MVP),459000.00,37,193600.00
Консультация нагрузочного тестирования с нуля,58500.00,5,25900.00
Аудит системы мониторинга на основе существующего решения,257000.00,30,88700.00
Внедрение микросервисной архитектуры (SaaS),964500.00,88,387100.00
Настройка платёжного модуля (MVP),152500.00,16,45400.00
Аудит платёжного модуля (SaaS),246000.00,30,74000.00
Настройка API-сервиса (SaaS),83000.00,7,35600.00
Миграция платёжного модуля,459500.00,41,204100.00
Миграция панели администратора (POC),725000.00,89,358500.00
Разработка системы управления задачами (Enterprise),1604500.00,200,445100.00
Сопровождение мобильного приложения (MVP),119000.00,14,49400.00
Настройка системы резервного копирования с нуля,47000.00,4,12200.00
Сопровождение нагрузочного тестирования на основе существующего решения,118500.00,12,56200.00
Внедрение корпоративного портала (SaaS),232000.00,25,107700.00
Внедрение системы управления задачами,1462000.00,142,447200.00
